dataset,node_id,t,z,y,x,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15,eval_result
6bba_fe670320,2926978,92,20.0,60.0,211.0,0.6524479,1.9666985,0.31746033,2.5401762,68.65625,1,FP
6bba_fe670320,2926979,92,15.0,7.0,136.0,0.6546329,3.8381398,0.23809524,2.5434792,68.92444,0,FP
6bba_fe670320,2926980,92,29.0,157.0,203.0,0.65076727,1.8708061,0.46031746,2.5434792,68.92444,2,FP
6bba_fe670320,2926981,92,36.0,125.0,178.0,0.64340985,2.1095905,0.5714286,2.5401762,68.65625,0,FP
6bba_fe670320,2926982,92,22.0,30.0,199.0,0.63402706,1.5789368,0.34920636,2.5302145,67.851685,0,FP
6bba_fe670320,2926983,92,38.0,224.0,18.0,0.63825923,2.2118938,0.6031746,2.5434792,68.92444,0,TP
6bba_fe670320,2926984,92,39.0,48.0,100.0,0.6234138,2.1144013,0.61904764,2.5100527,66.24255,0,FP
6bba_fe670320,2926985,92,44.0,67.0,56.0,0.6290435,3.757185,0.6984127,2.5434792,68.92444,0,FP
6bba_fe670320,2926986,92,50.0,50.0,17.0,0.6213812,2.054355,0.7936508,2.5434792,68.92444,1,FP
6bba_fe670320,2926987,92,47.0,50.0,31.0,0.61679685,2.0394917,0.74603176,2.5401762,68.65625,2,FP
6bba_fe670320,2926988,92,10.0,106.0,243.0,0.6074975,4.780798,0.15873016,2.5434792,68.92444,0,FP
6bba_fe670320,2926989,92,24.0,177.0,246.0,0.61016166,3.5417266,0.3809524,2.5434792,68.92444,0,TP
6bba_fe670320,2926990,92,41.0,126.0,108.0,0.5963362,2.3033493,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2926991,92,33.0,60.0,46.0,0.5781913,1.6506165,0.52380955,2.5434792,68.92444,0,TP
6bba_fe670320,2926992,92,40.0,181.0,108.0,0.5843073,2.56132,0.63492066,2.5401762,68.65625,0,FP
6bba_fe670320,2926993,92,40.0,178.0,137.0,0.57451797,1.9911187,0.63492066,2.5434792,68.92444,1,FP
6bba_fe670320,2926994,92,34.0,184.0,175.0,0.559393,2.393591,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2926995,92,20.0,149.0,224.0,0.5421809,2.1576753,0.31746033,2.5434792,68.92444,0,FP
6bba_fe670320,2926996,92,29.0,195.0,204.0,0.5408052,2.8678513,0.46031746,2.5434792,68.92444,1,FP
6bba_fe670320,2926997,92,33.0,113.0,110.0,0.5353643,1.9004846,0.52380955,2.5368643,68.38806,0,FP
6bba_fe670320,2926998,92,48.0,149.0,29.0,0.5343878,2.6823547,0.7619048,2.5401762,68.65625,0,FP
6bba_fe670320,2926999,92,29.0,15.0,67.0,0.5214044,1.3466629,0.46031746,2.5434792,68.92444,1,FP
6bba_fe670320,2927000,92,44.0,196.0,65.0,0.51957864,2.7069695,0.6984127,2.5434792,68.92444,0,FP
6bba_fe670320,2927001,92,37.0,242.0,132.0,0.5225115,3.6011636,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927002,92,48.0,156.0,13.0,0.5135062,3.0494864,0.7619048,2.5434792,68.92444,0,FP
6bba_fe670320,2927003,92,29.0,185.0,202.0,0.51619935,2.4576528,0.46031746,2.5401762,68.65625,2,FP
6bba_fe670320,2927004,92,49.0,247.0,3.0,0.5160222,2.548625,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2927005,92,28.0,93.0,147.0,0.50960064,0.98626775,0.44444445,2.5401762,68.65625,2,FP
6bba_fe670320,2927006,92,42.0,125.0,78.0,0.50294733,3.0062497,0.6666667,2.472224,63.29248,0,FP
6bba_fe670320,2927007,92,28.0,224.0,208.0,0.49550644,4.0188828,0.44444445,2.5434792,68.92444,0,FP
6bba_fe670320,2927008,92,17.0,38.0,157.0,0.48915803,2.6276755,0.26984128,2.5434792,68.92444,0,FP
6bba_fe670320,2927009,92,41.0,241.0,100.0,0.49141937,2.8725367,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2927010,92,33.0,198.0,112.0,0.48888585,2.386815,0.52380955,2.5401762,68.65625,0,FP
6bba_fe670320,2927011,92,32.0,241.0,173.0,0.47383705,2.0588322,0.50793654,2.5401762,68.65625,0,FP
6bba_fe670320,2927012,92,39.0,223.0,117.0,0.4799059,3.812113,0.61904764,2.5401762,68.65625,0,FP
6bba_fe670320,2927013,92,30.0,78.0,118.0,0.4689079,0.80491424,0.47619048,2.5401762,68.65625,0,FP
6bba_fe670320,2927014,92,28.0,144.0,168.0,0.44588825,1.0404406,0.44444445,2.5066607,65.974365,0,FP
6bba_fe670320,2927015,92,9.0,25.0,134.0,0.43526047,2.2469683,0.14285715,2.5434792,68.92444,0,FP
6bba_fe670320,2927016,92,44.0,162.0,72.0,0.43191025,2.3867612,0.6984127,2.5401762,68.65625,0,FP
6bba_fe670320,2927017,92,46.0,142.0,60.0,0.41922078,1.9113103,0.73015875,2.5434792,68.92444,1,FP
6bba_fe670320,2927018,92,42.0,211.0,90.0,0.42281055,4.0184693,0.6666667,2.5434792,68.92444,0,FP
6bba_fe670320,2927019,92,41.0,148.0,61.0,0.41875252,2.0131743,0.6507937,2.5434792,68.92444,1,FP
6bba_fe670320,2927020,92,44.0,134.0,21.0,0.41612464,2.0592902,0.6984127,2.5401762,68.65625,0,FP
6bba_fe670320,2927021,92,21.0,118.0,206.0,0.40673092,0.8127498,0.33333334,2.5235295,67.31531,1,FP
6bba_fe670320,2927022,92,46.0,186.0,41.0,0.3970287,3.0563757,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2927023,92,25.0,175.0,206.0,0.380303,1.3832107,0.3968254,2.5368643,68.38806,1,FP
6bba_fe670320,2927024,92,10.0,63.0,157.0,0.36156645,2.8542557,0.15873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927025,92,33.0,199.0,143.0,0.35294223,3.2140508,0.52380955,2.5401762,68.65625,0,FP
6bba_fe670320,2927026,92,40.0,149.0,90.0,0.33278647,2.426974,0.63492066,2.5434792,68.92444,0,FP
6bba_fe670320,2927027,92,46.0,220.0,42.0,0.3217703,2.1193142,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2927028,92,25.0,110.0,183.0,0.31097913,0.66417766,0.3968254,2.5134354,66.51074,0,FP
6bba_fe670320,2927029,93,4.0,20.0,227.0,1.4630893,1.9611466,0.06349207,2.5434792,68.92444,0,FP
6bba_fe670320,2927030,93,29.0,15.0,243.0,1.403319,3.5410576,0.46031746,2.5434792,68.92444,0,FP
6bba_fe670320,2927031,93,36.0,30.0,169.0,1.3018904,2.9974813,0.5714286,2.5434792,68.92444,1,FP
6bba_fe670320,2927032,93,35.0,9.0,184.0,1.2896546,3.1845875,0.5555556,2.5434792,68.92444,0,FP
6bba_fe670320,2927033,93,34.0,13.0,221.0,1.2749978,2.1302192,0.53968257,2.5401762,68.65625,1,FP
6bba_fe670320,2927034,93,27.0,34.0,252.0,1.262269,2.8164082,0.42857143,2.5401762,68.65625,0,FP
6bba_fe670320,2927035,93,44.0,12.0,48.0,1.2497858,3.3938303,0.6984127,2.5434792,68.92444,0,FP
6bba_fe670320,2927036,93,32.0,49.0,226.0,1.2293034,2.4053907,0.50793654,2.5401762,68.65625,0,FP
6bba_fe670320,2927037,93,35.0,66.0,195.0,1.2219751,3.1369734,0.5555556,2.5434792,68.92444,1,FP
6bba_fe670320,2927038,93,37.0,34.0,129.0,1.2097719,2.8226783,0.5873016,2.5434792,68.92444,1,FP
6bba_fe670320,2927039,93,34.0,26.0,215.0,1.2040623,2.0899348,0.53968257,2.5401762,68.65625,1,FP
6bba_fe670320,2927040,93,33.0,34.0,178.0,1.1721028,2.3793962,0.52380955,2.5434792,68.92444,1,FP
6bba_fe670320,2927041,93,34.0,65.0,173.0,1.1746291,4.115055,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2927042,93,41.0,21.0,131.0,1.1448364,1.9927123,0.6507937,2.5434792,68.92444,1,FP
6bba_fe670320,2927043,93,35.0,39.0,200.0,1.1297586,3.7273507,0.5555556,2.5434792,68.92444,0,FP
6bba_fe670320,2927044,93,35.0,16.0,104.0,1.1143975,2.1434617,0.5555556,2.5434792,68.92444,2,FP
6bba_fe670320,2927045,93,27.0,51.0,245.0,1.1022635,2.700168,0.42857143,2.5434792,68.92444,0,FP
6bba_fe670320,2927046,93,37.0,76.0,135.0,1.0913416,3.2234976,0.5873016,2.5434792,68.92444,1,FP
6bba_fe670320,2927047,93,37.0,45.0,161.0,1.07736,2.6206305,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927048,93,26.0,79.0,247.0,1.0290269,3.2381527,0.41269842,2.5434792,68.92444,0,FP
6bba_fe670320,2927049,93,31.0,78.0,210.0,1.0276585,3.0207071,0.4920635,2.5434792,68.92444,1,FP
6bba_fe670320,2927050,93,43.0,64.0,123.0,1.0287945,1.8127633,0.6825397,2.5434792,68.92444,0,FP
6bba_fe670320,2927051,93,31.0,56.0,186.0,1.029956,2.529301,0.4920635,2.5401762,68.65625,1,FP
6bba_fe670320,2927052,93,29.0,93.0,230.0,1.0260433,3.3048437,0.46031746,2.5401762,68.65625,0,FP
6bba_fe670320,2927053,93,41.0,16.0,98.0,1.0068275,1.8975457,0.6507937,2.5434792,68.92444,1,FP
6bba_fe670320,2927054,93,45.0,43.0,56.0,1.0145441,2.5245712,0.71428573,2.5434792,68.92444,1,TP
6bba_fe670320,2927055,93,34.0,23.0,149.0,1.0071507,2.6982985,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2927056,93,30.0,104.0,203.0,0.97978973,3.389112,0.47619048,2.5434792,68.92444,1,FP
6bba_fe670320,2927057,93,43.0,64.0,84.0,0.9705994,5.4162717,0.6825397,2.5434792,68.92444,0,FP
6bba_fe670320,2927058,93,30.0,10.0,167.0,0.9688898,3.22275,0.47619048,2.5434792,68.92444,0,FP
6bba_fe670320,2927059,93,16.0,74.0,196.0,0.9577175,4.6634355,0.25396827,2.5434792,68.92444,0,FP
6bba_fe670320,2927060,93,38.0,89.0,171.0,0.9367559,2.8029993,0.6031746,2.5434792,68.92444,0,FP
6bba_fe670320,2927061,93,40.0,29.0,109.0,0.9345926,2.1526632,0.63492066,2.5302145,67.851685,1,FP
6bba_fe670320,2927062,93,40.0,48.0,140.0,0.92774695,3.515877,0.63492066,2.5434792,68.92444,0,FP
6bba_fe670320,2927063,93,33.0,102.0,162.0,0.9134205,3.1860003,0.52380955,2.5434792,68.92444,0,FP
6bba_fe670320,2927064,93,42.0,41.0,84.0,0.9002192,2.9173524,0.6666667,2.5434792,68.92444,0,FP
6bba_fe670320,2927065,93,48.0,22.0,8.0,0.8640455,2.5986218,0.7619048,2.5434792,68.92444,1,FP
6bba_fe670320,2927066,93,36.0,91.0,206.0,0.853955,1.8070866,0.5714286,2.5401762,68.65625,2,FP
6bba_fe670320,2927067,93,39.0,20.0,60.0,0.85067725,2.2090356,0.61904764,2.5434792,68.92444,2,FP
6bba_fe670320,2927068,93,22.0,132.0,238.0,0.8401039,2.4216747,0.34920636,2.5434792,68.92444,1,FP
6bba_fe670320,2927069,93,23.0,22.0,173.0,0.8340714,2.6065314,0.36507937,2.5434792,68.92444,0,FP
6bba_fe670320,2927070,93,24.0,226.0,236.0,0.8442164,5.093667,0.3809524,2.5434792,68.92444,0,FP
6bba_fe670320,2927071,93,39.0,137.0,120.0,0.83812577,3.3008614,0.61904764,2.5401762,68.65625,0,FP
6bba_fe670320,2927072,93,33.0,91.0,190.0,0.8364452,2.5776882,0.52380955,2.5401762,68.65625,0,FP
6bba_fe670320,2927073,93,47.0,97.0,29.0,0.82795167,3.033109,0.74603176,2.5434792,68.92444,0,FP
6bba_fe670320,2927074,93,37.0,154.0,161.0,0.82588273,3.3579547,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927075,93,38.0,60.0,30.0,0.8179264,2.9964209,0.6031746,2.5434792,68.92444,1,FP
6bba_fe670320,2927076,93,43.0,34.0,48.0,0.8042896,1.8559983,0.6825397,2.5335438,68.11987,1,FP
6bba_fe670320,2927077,93,12.0,36.0,219.0,0.7975419,1.1394287,0.1904762,2.5368643,68.38806,0,FP
6bba_fe670320,2927078,93,31.0,119.0,214.0,0.8105799,5.6764975,0.4920635,2.5401762,68.65625,1,FP
6bba_fe670320,2927079,93,14.0,42.0,244.0,0.7873824,0.6570802,0.22222222,2.451093,61.68335,0,FP
6bba_fe670320,2927080,93,50.0,25.0,17.0,0.7986962,2.0338957,0.7936508,2.5434792,68.92444,1,FP
6bba_fe670320,2927081,93,23.0,134.0,249.0,0.7809941,1.8307575,0.36507937,2.5434792,68.92444,1,FP
6bba_fe670320,2927082,93,35.0,204.0,169.0,0.7911355,7.6349072,0.5555556,2.5434792,68.92444,0,FP
6bba_fe670320,2927083,93,21.0,105.0,221.0,0.77397424,3.1955643,0.33333334,2.5434792,68.92444,0,FP
6bba_fe670320,2927084,93,34.0,86.0,156.0,0.77064943,2.2679539,0.53968257,2.5401762,68.65625,1,FP
6bba_fe670320,2927085,93,38.0,97.0,112.0,0.7693065,3.4174054,0.6031746,2.5401762,68.65625,0,FP
6bba_fe670320,2927086,93,28.0,109.0,234.0,0.7591142,1.797559,0.44444445,2.5434792,68.92444,0,FP
6bba_fe670320,2927087,93,42.0,103.0,91.0,0.75284207,3.0780292,0.6666667,2.5401762,68.65625,0,FP
6bba_fe670320,2927088,93,36.0,232.0,150.0,0.7561306,7.610719,0.5714286,2.5401762,68.65625,0,FP
6bba_fe670320,2927089,93,5.0,36.0,174.0,0.7349512,4.5736237,0.07936508,2.5434792,68.92444,0,FP
6bba_fe670320,2927090,93,26.0,185.0,227.0,0.74195296,4.576873,0.41269842,2.5434792,68.92444,0,FP
6bba_fe670320,2927091,93,32.0,159.0,192.0,0.73279154,3.465653,0.50793654,2.5434792,68.92444,1,FP
6bba_fe670320,2927092,93,39.0,123.0,139.0,0.7255866,2.4139488,0.61904764,2.5434792,68.92444,0,FP
6bba_fe670320,2927093,93,46.0,99.0,57.0,0.7243053,3.00155,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2927094,93,41.0,90.0,135.0,0.71360856,1.5035748,0.6507937,2.5368643,68.38806,2,FP
6bba_fe670320,2927095,93,10.0,69.0,209.0,0.6999462,2.583769,0.15873016,2.5434792,68.92444,1,FP
6bba_fe670320,2927096,93,42.0,84.0,96.0,0.7084398,3.57477,0.6666667,2.5401762,68.65625,0,FP
6bba_fe670320,2927097,93,15.0,81.0,234.0,0.6860372,1.9329207,0.23809524,2.5434792,68.92444,0,FP
6bba_fe670320,2927098,93,40.0,29.0,69.0,0.68239665,1.1793668,0.63492066,2.5302145,67.851685,1,FP
6bba_fe670320,2927099,93,36.0,94.0,141.0,0.68793553,1.7921752,0.5714286,2.5434792,68.92444,2,FP
6bba_fe670320,2927100,93,47.0,68.0,17.0,0.6801607,2.3203247,0.74603176,2.5434792,68.92444,0,FP
6bba_fe670320,2927101,93,36.0,62.0,153.0,0.6745165,2.273409,0.5714286,2.5434792,68.92444,0,FP
6bba_fe670320,2927102,93,7.0,192.0,178.0,0.6676273,2.6614804,0.11111111,2.5434792,68.92444,0,TP
6bba_fe670320,2927103,93,34.0,144.0,200.0,0.66396135,2.6954079,0.53968257,2.5401762,68.65625,1,FP
6bba_fe670320,2927104,93,38.0,176.0,125.0,0.66286516,2.5132964,0.6031746,2.5434792,68.92444,1,FP
6bba_fe670320,2927105,93,20.0,60.0,211.0,0.6524479,1.9666985,0.31746033,2.5401762,68.65625,1,FP
6bba_fe670320,2927106,93,15.0,7.0,136.0,0.6546329,3.8381398,0.23809524,2.5434792,68.92444,0,FP
6bba_fe670320,2927107,93,29.0,157.0,203.0,0.65076727,1.8708061,0.46031746,2.5434792,68.92444,2,FP
6bba_fe670320,2927108,93,36.0,125.0,178.0,0.64340985,2.1095905,0.5714286,2.5401762,68.65625,0,FP
6bba_fe670320,2927109,93,22.0,30.0,199.0,0.63402706,1.5789368,0.34920636,2.5302145,67.851685,0,FP
6bba_fe670320,2927110,93,38.0,224.0,18.0,0.63825923,2.2118938,0.6031746,2.5434792,68.92444,0,TP
6bba_fe670320,2927111,93,39.0,48.0,100.0,0.6234138,2.1144013,0.61904764,2.5100527,66.24255,0,FP
6bba_fe670320,2927112,93,44.0,67.0,56.0,0.6290435,3.757185,0.6984127,2.5434792,68.92444,0,FP
6bba_fe670320,2927113,93,50.0,50.0,17.0,0.6213812,2.054355,0.7936508,2.5434792,68.92444,1,FP
6bba_fe670320,2927114,93,47.0,50.0,31.0,0.61679685,2.0394917,0.74603176,2.5401762,68.65625,2,FP
6bba_fe670320,2927115,93,10.0,106.0,243.0,0.6074975,4.780798,0.15873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927116,93,24.0,177.0,246.0,0.61016166,3.5417266,0.3809524,2.5434792,68.92444,0,TP
6bba_fe670320,2927117,93,41.0,126.0,108.0,0.5963362,2.3033493,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2927118,93,33.0,60.0,46.0,0.5781913,1.6506165,0.52380955,2.5434792,68.92444,0,TP
6bba_fe670320,2927119,93,40.0,181.0,108.0,0.5843073,2.56132,0.63492066,2.5401762,68.65625,0,FP
6bba_fe670320,2927120,93,40.0,178.0,137.0,0.57451797,1.9911187,0.63492066,2.5434792,68.92444,1,FP
6bba_fe670320,2927121,93,34.0,184.0,175.0,0.559393,2.393591,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2927122,93,20.0,149.0,224.0,0.5421809,2.1576753,0.31746033,2.5434792,68.92444,0,FP
6bba_fe670320,2927123,93,29.0,195.0,204.0,0.5408052,2.8678513,0.46031746,2.5434792,68.92444,1,FP
6bba_fe670320,2927124,93,33.0,113.0,110.0,0.5353643,1.9004846,0.52380955,2.5368643,68.38806,0,FP
6bba_fe670320,2927125,93,48.0,149.0,29.0,0.5343878,2.6823547,0.7619048,2.5401762,68.65625,0,FP
6bba_fe670320,2927126,93,29.0,15.0,67.0,0.5214044,1.3466629,0.46031746,2.5434792,68.92444,1,FP
6bba_fe670320,2927127,93,44.0,196.0,65.0,0.51957864,2.7069695,0.6984127,2.5434792,68.92444,0,FP
6bba_fe670320,2927128,93,37.0,242.0,132.0,0.5225115,3.6011636,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927129,93,48.0,156.0,13.0,0.5135062,3.0494864,0.7619048,2.5434792,68.92444,0,FP
6bba_fe670320,2927130,93,29.0,185.0,202.0,0.51619935,2.4576528,0.46031746,2.5401762,68.65625,2,FP
6bba_fe670320,2927131,93,49.0,247.0,3.0,0.5160222,2.548625,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2927132,93,28.0,93.0,147.0,0.50960064,0.98626775,0.44444445,2.5401762,68.65625,2,FP
6bba_fe670320,2927133,93,42.0,125.0,78.0,0.50294733,3.0062497,0.6666667,2.472224,63.29248,0,FP
6bba_fe670320,2927134,93,28.0,224.0,208.0,0.49550644,4.0188828,0.44444445,2.5434792,68.92444,0,FP
6bba_fe670320,2927135,93,17.0,38.0,157.0,0.48915803,2.6276755,0.26984128,2.5434792,68.92444,0,FP
6bba_fe670320,2927136,93,41.0,241.0,100.0,0.49141937,2.8725367,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2927137,93,33.0,198.0,112.0,0.48888585,2.386815,0.52380955,2.5401762,68.65625,0,FP
6bba_fe670320,2927138,93,32.0,241.0,173.0,0.47383705,2.0588322,0.50793654,2.5401762,68.65625,0,FP
6bba_fe670320,2927139,93,39.0,223.0,117.0,0.4799059,3.812113,0.61904764,2.5401762,68.65625,0,FP
6bba_fe670320,2927140,93,30.0,78.0,118.0,0.4689079,0.80491424,0.47619048,2.5401762,68.65625,0,FP
6bba_fe670320,2927141,93,28.0,144.0,168.0,0.44588825,1.0404406,0.44444445,2.5066607,65.974365,0,FP
6bba_fe670320,2927142,93,9.0,25.0,134.0,0.43526047,2.2469683,0.14285715,2.5434792,68.92444,0,FP
6bba_fe670320,2927143,93,44.0,162.0,72.0,0.43191025,2.3867612,0.6984127,2.5401762,68.65625,0,FP
6bba_fe670320,2927144,93,46.0,142.0,60.0,0.41922078,1.9113103,0.73015875,2.5434792,68.92444,1,FP
6bba_fe670320,2927145,93,42.0,211.0,90.0,0.42281055,4.0184693,0.6666667,2.5434792,68.92444,0,FP
6bba_fe670320,2927146,93,41.0,148.0,61.0,0.41875252,2.0131743,0.6507937,2.5434792,68.92444,1,FP
6bba_fe670320,2927147,93,44.0,134.0,21.0,0.41612464,2.0592902,0.6984127,2.5401762,68.65625,0,FP
6bba_fe670320,2927148,93,21.0,118.0,206.0,0.40673092,0.8127498,0.33333334,2.5235295,67.31531,1,FP
6bba_fe670320,2927149,93,46.0,186.0,41.0,0.3970287,3.0563757,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2927150,93,25.0,175.0,206.0,0.380303,1.3832107,0.3968254,2.5368643,68.38806,1,FP
6bba_fe670320,2927151,93,10.0,63.0,157.0,0.36156645,2.8542557,0.15873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927152,93,33.0,199.0,143.0,0.35294223,3.2140508,0.52380955,2.5401762,68.65625,0,FP
6bba_fe670320,2927153,93,40.0,149.0,90.0,0.33278647,2.426974,0.63492066,2.5434792,68.92444,0,FP
6bba_fe670320,2927154,93,46.0,220.0,42.0,0.3217703,2.1193142,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2927155,93,25.0,110.0,183.0,0.31097913,0.66417766,0.3968254,2.5134354,66.51074,0,FP
6bba_fe670320,2927156,94,4.0,21.0,238.0,1.4251009,1.6458349,0.06349207,2.5434792,68.92444,0,FP
6bba_fe670320,2927157,94,29.0,5.0,237.0,1.313814,1.8389012,0.46031746,2.5434792,68.92444,1,FP
6bba_fe670320,2927158,94,30.0,53.0,236.0,1.3234327,2.8636875,0.47619048,2.5401762,68.65625,1,FP
6bba_fe670320,2927159,94,35.0,31.0,180.0,1.2925766,2.8947508,0.5555556,2.5434792,68.92444,2,FP
6bba_fe670320,2927160,94,39.0,24.0,140.0,1.2611141,2.3637426,0.61904764,2.5434792,68.92444,1,FP
6bba_fe670320,2927161,94,33.0,17.0,229.0,1.2588311,2.030269,0.52380955,2.5434792,68.92444,1,FP
6bba_fe670320,2927162,94,34.0,70.0,201.0,1.2383523,3.4421492,0.53968257,2.5434792,68.92444,1,FP
6bba_fe670320,2927163,94,34.0,10.0,194.0,1.1932276,2.4496734,0.53968257,2.5401762,68.65625,1,FP
6bba_fe670320,2927164,94,31.0,5.0,197.0,1.1871043,2.6104074,0.4920635,2.5434792,68.92444,1,FP
6bba_fe670320,2927165,94,31.0,36.0,186.0,1.1746218,2.1364276,0.4920635,2.5434792,68.92444,2,FP
6bba_fe670320,2927166,94,35.0,36.0,137.0,1.1710901,2.2244213,0.5555556,2.5434792,68.92444,1,FP
6bba_fe670320,2927167,94,42.0,12.0,55.0,1.1141073,2.9469209,0.6666667,2.5434792,68.92444,1,FP
6bba_fe670320,2927168,94,5.0,11.0,184.0,1.093015,2.2992566,0.07936508,2.5434792,68.92444,0,FP
6bba_fe670320,2927169,94,26.0,54.0,250.0,1.0693818,1.5068241,0.41269842,2.5434792,68.92444,1,FP
6bba_fe670320,2927170,94,31.0,34.0,221.0,1.0758646,2.1040597,0.4920635,2.5434792,68.92444,1,FP
6bba_fe670320,2927171,94,39.0,22.0,102.0,1.0728884,2.9175029,0.61904764,2.5434792,68.92444,1,FP
6bba_fe670320,2927172,94,33.0,20.0,115.0,1.0717593,2.4181213,0.52380955,2.5401762,68.65625,1,FP
6bba_fe670320,2927173,94,40.0,58.0,126.0,1.058442,2.5396755,0.63492066,2.5434792,68.92444,0,FP
6bba_fe670320,2927174,94,33.0,29.0,160.0,1.0679554,2.859293,0.52380955,2.5434792,68.92444,0,FP
6bba_fe670320,2927175,94,30.0,62.0,192.0,1.0357817,2.0680032,0.47619048,2.5401762,68.65625,1,FP
6bba_fe670320,2927176,94,46.0,5.0,66.0,1.0331103,2.2416742,0.73015875,2.5401762,68.65625,1,FP
6bba_fe670320,2927177,94,34.0,42.0,213.0,1.0251104,2.2506866,0.53968257,2.5434792,68.92444,1,FP
6bba_fe670320,2927178,94,37.0,79.0,144.0,1.0315386,3.860967,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2927179,94,30.0,80.0,221.0,0.989717,4.15846,0.47619048,2.5434792,68.92444,0,FP
6bba_fe670320,2927180,94,32.0,68.0,177.0,1.001361,2.9681346,0.50793654,2.5434792,68.92444,0,FP
6bba_fe670320,2927181,94,27.0,99.0,239.0,0.9909257,3.2510376,0.42857143,2.5434792,68.92444,0,FP
6bba_fe670320,2927182,94,44.0,45.0,64.0,0.9716665,2.5291452,0.6984127,2.5434792,68.92444,0,TP
6bba_fe670320,2927183,94,22.0,27.0,180.0,0.9576884,2.675571,0.34920636,2.5434792,68.92444,2,FP
6bba_fe670320,2927184,94,36.0,44.0,168.0,0.9236309,1.9460481,0.5714286,2.5434792,68.92444,0,FP
6bba_fe670320,2927185,94,15.0,82.0,201.0,0.92696655,5.2230206,0.23809524,2.5434792,68.92444,0,FP
6bba_fe670320,2927186,94,37.0,88.0,177.0,0.9147236,2.6076968,0.5873016,2.5401762,68.65625,1,FP
6bba_fe670320,2927187,94,20.0,138.0,245.0,0.89896333,3.021217,0.31746033,2.5434792,68.92444,0,FP
6bba_fe670320,2927188,94,38.0,51.0,147.0,0.90705395,3.2803972,0.6031746,2.5434792,68.92444,0,FP
6bba_fe670320,2927189,94,33.0,89.0,163.0,0.9010577,3.1297781,0.52380955,2.5401762,68.65625,1,FP
6bba_fe670320,2927190,94,34.0,5.0,114.0,0.88308334,2.2703257,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2927191,94,42.0,62.0,90.0,0.88437915,4.1863937,0.6666667,2.5401762,68.65625,0,FP
6bba_fe670320,2927192,94,28.0,108.0,211.0,0.8610474,2.7345345,0.44444445,2.5401762,68.65625,1,FP
6bba_fe670320,2927193,94,29.0,12.0,175.0,0.8548007,2.0755048,0.46031746,2.5434792,68.92444,0,FP
6bba_fe670320,2927194,94,41.0,35.0,94.0,0.8492436,2.551826,0.6507937,2.5401762,68.65625,1,FP
6bba_fe670320,2927195,94,31.0,91.0,194.0,0.83784264,2.7300014,0.4920635,2.5368643,68.38806,1,FP
6bba_fe670320,2927196,94,47.0,27.0,24.0,0.8390223,2.8226018,0.74603176,2.5434792,68.92444,0,FP
6bba_fe670320,2927197,94,39.0,23.0,68.0,0.80963254,2.6818051,0.61904764,2.5368643,68.38806,1,FP
6bba_fe670320,2927198,94,13.0,41.0,223.0,0.7986127,2.4301703,0.20634921,2.5368643,68.38806,0,FP
6bba_fe670320,2927199,94,50.0,5.0,8.0,0.8062133,2.6256392,0.7936508,2.5434792,68.92444,0,FP
6bba_fe670320,2927200,94,34.0,97.0,144.0,0.7933243,2.8990808,0.53968257,2.5401762,68.65625,1,FP
6bba_fe670320,2927201,94,37.0,138.0,124.0,0.80254006,3.2965984,0.5873016,2.5401762,68.65625,0,FP
6bba_fe670320,2927202,94,19.0,111.0,224.0,0.79654735,3.2197645,0.3015873,2.5401762,68.65625,0,FP
6bba_fe670320,2927203,94,29.0,121.0,214.0,0.7926963,3.3148336,0.46031746,2.5434792,68.92444,2,FP
6bba_fe670320,2927204,94,40.0,46.0,92.0,0.7888851,2.0528493,0.63492066,2.5268764,67.583496,2,FP
6bba_fe670320,2927205,94,26.0,118.0,240.0,0.78359663,2.1996734,0.41269842,2.5401762,68.65625,0,FP
6bba_fe670320,2927206,94,35.0,153.0,165.0,0.7789869,3.1454387,0.5555556,2.5434792,68.92444,0,FP
