dataset,t,bg_median,bg_noise,snr_proxy,fg_ratio,p01,p995,detected_nodes
6bba_c328f2fd,8,252.0,302.45,3.6139,0.0148,56.0,1345.0,372
6bba_c328f2fd,9,251.0,302.45,3.6304,0.0149,55.0,1349.0,364
6bba_c328f2fd,10,251.0,302.45,3.6304,0.0149,55.0,1349.0,347
6bba_c328f2fd,11,242.0,295.03,3.6538,0.0159,54.0,1320.0,372
6bba_c328f2fd,12,238.0,292.81,3.5894,0.0154,54.0,1289.0,376
6bba_c328f2fd,13,234.0,289.1,3.5524,0.0141,53.0,1261.0,367
6bba_c328f2fd,14,235.0,290.59,3.4792,0.0126,52.0,1246.0,367
6bba_c328f2fd,15,233.0,290.59,3.5136,0.0132,52.0,1254.0,351
6bba_c328f2fd,16,234.0,289.1,3.5005,0.0132,52.0,1246.0,368
6bba_c328f2fd,17,227.0,282.43,3.5725,0.0145,51.0,1236.0,367
6bba_c328f2fd,18,224.0,280.21,3.658,0.0165,51.0,1249.0,356
6bba_c328f2fd,19,223.0,280.21,3.6758,0.017,51.0,1253.0,358
6bba_c328f2fd,20,220.0,279.47,3.6391,0.0159,50.0,1237.0,363
6bba_c328f2fd,21,219.0,277.24,3.7368,0.0176,50.0,1255.0,348
6bba_c328f2fd,22,217.0,275.02,3.7016,0.0169,50.0,1235.0,344
6bba_c328f2fd,23,217.0,275.02,3.7016,0.0169,50.0,1235.0,342
6bba_c328f2fd,24,204.0,263.9,3.8651,0.0197,49.0,1224.0,355
6bba_c328f2fd,25,204.0,264.64,3.9055,0.02,49.0,1237.57,342
6bba_c328f2fd,26,200.0,257.23,3.9304,0.0207,48.0,1211.0,332
6bba_c328f2fd,27,194.0,251.3,4.0868,0.0243,47.0,1221.0,320
6bba_c328f2fd,28,194.0,251.3,4.0868,0.0243,47.0,1221.0,316
6bba_c328f2fd,29,190.0,245.37,4.1448,0.025,46.0,1207.0,332
6bba_c328f2fd,30,189.0,244.63,4.2146,0.0266,47.0,1220.0,323
6bba_c328f2fd,31,186.0,237.95,4.2781,0.0269,46.0,1204.0,325
6bba_c328f2fd,32,189.0,240.18,4.3801,0.0286,47.0,1241.0,305
6bba_c328f2fd,33,188.0,237.95,4.3958,0.0289,47.0,1234.0,313
6bba_c328f2fd,34,185.0,231.28,4.5269,0.0307,46.0,1232.0,320
6bba_c328f2fd,35,189.0,234.25,4.5147,0.03,47.0,1246.57,319
6bba_c328f2fd,36,189.0,232.77,4.5067,0.0294,46.0,1238.0,328
6bba_c328f2fd,37,186.0,229.8,4.4865,0.0294,46.0,1217.0,312
6bba_c328f2fd,38,188.0,229.06,4.5796,0.0298,46.0,1237.0,324
6bba_c328f2fd,39,197.0,227.58,4.504,0.0292,47.0,1222.0,336
6bba_c328f2fd,40,196.0,227.58,4.6094,0.0293,47.0,1245.0,325
6bba_c328f2fd,41,197.0,228.32,4.5813,0.0287,47.0,1243.0,325
6bba_c328f2fd,42,202.0,229.06,4.4399,0.0271,49.0,1219.0,317
6bba_c328f2fd,43,202.0,228.32,4.3317,0.0259,49.0,1191.0,306
6bba_c328f2fd,44,204.0,229.06,4.3264,0.0252,48.0,1195.0,314
6bba_c328f2fd,45,207.0,228.32,4.3624,0.0249,49.0,1203.0,321
6bba_c328f2fd,46,209.0,228.32,4.4105,0.0254,49.0,1216.0,320
6bba_c328f2fd,47,211.0,228.32,4.3361,0.0232,49.0,1201.0,323
6bba_c328f2fd,48,215.0,230.54,4.1728,0.021,49.0,1177.0,318
6bba_c328f2fd,49,218.0,227.58,4.1261,0.0204,49.0,1157.0,320
6bba_c328f2fd,50,219.0,228.32,4.1565,0.0209,49.0,1168.0,318
6bba_c328f2fd,51,226.0,228.32,4.0908,0.0191,49.0,1160.0,341
6bba_c328f2fd,52,226.0,228.32,4.0908,0.0191,49.0,1160.0,313
6bba_c328f2fd,53,226.0,228.32,4.0908,0.0191,49.0,1160.0,313
6bba_c328f2fd,54,226.0,228.32,4.0908,0.0191,49.0,1160.0,313
6bba_c328f2fd,55,327.0,251.3,3.4819,0.0095,50.0,1202.0,446
6bba_c328f2fd,56,230.0,223.13,4.2109,0.0181,49.0,1169.57,340
6bba_c328f2fd,57,229.0,220.9,4.1919,0.0192,50.0,1155.0,334
6bba_c328f2fd,58,229.0,220.9,4.1919,0.0192,50.0,1155.0,317
6bba_c328f2fd,59,226.0,220.9,4.1873,0.019,50.0,1151.0,368
6bba_c328f2fd,60,223.0,221.65,4.1759,0.0175,49.0,1148.57,358
6bba_c328f2fd,61,220.0,218.68,4.1365,0.0173,49.0,1124.57,355
6bba_c328f2fd,62,220.0,220.16,4.1288,0.0161,49.0,1129.0,373
6bba_c328f2fd,63,221.0,217.94,4.1571,0.0163,49.0,1127.0,371
6bba_c328f2fd,64,218.0,214.97,4.1447,0.0161,49.0,1109.0,357
6bba_c328f2fd,65,215.0,214.23,4.1217,0.0154,48.0,1098.0,347
6bba_c328f2fd,66,215.0,214.23,4.1217,0.0154,48.0,1098.0,342
6bba_c328f2fd,67,213.0,212.01,4.0423,0.0137,49.0,1070.0,369
6bba_c328f2fd,68,210.0,209.79,4.0184,0.0134,49.0,1053.0,359
6bba_c328f2fd,69,209.0,210.53,4.0232,0.0134,48.0,1056.0,341
6bba_c328f2fd,70,209.0,210.53,4.0232,0.0134,48.0,1056.0,325
6bba_c328f2fd,71,209.0,206.08,3.9499,0.0118,49.0,1023.0,374
6bba_c328f2fd,72,211.0,209.04,3.8652,0.0112,49.0,1019.0,358
6bba_c328f2fd,73,208.0,206.08,3.8238,0.0111,49.0,996.0,363
6bba_c328f2fd,74,205.0,204.6,3.7712,0.0108,49.0,976.57,339
6bba_c328f2fd,75,205.0,204.6,3.7712,0.0108,49.0,976.57,332
6bba_c328f2fd,76,199.0,200.15,3.6923,0.0102,48.0,938.0,355
6bba_c328f2fd,77,201.0,202.37,3.543,0.0093,49.0,918.0,346
6bba_c328f2fd,78,200.0,200.89,3.5442,0.0096,49.0,912.0,346
6bba_c328f2fd,79,196.0,196.44,3.5227,0.0095,49.0,888.0,352
6bba_c328f2fd,80,194.0,198.67,3.4933,0.0092,49.0,888.0,341
6bba_c328f2fd,81,187.0,191.25,3.5816,0.0099,48.0,872.0,351
6bba_c328f2fd,82,187.0,191.25,3.5816,0.0099,48.0,872.0,336
6bba_c328f2fd,83,183.0,181.62,3.5074,0.0104,47.0,820.0,344
6bba_c328f2fd,84,180.0,179.39,3.5453,0.0116,48.0,816.0,325
6bba_c328f2fd,85,180.0,177.91,3.5805,0.0122,47.0,817.0,332
6bba_c328f2fd,86,178.0,176.43,3.5539,0.0121,47.0,805.0,330
6bba_c328f2fd,87,173.0,172.72,3.6301,0.0132,46.0,800.0,327
6bba_c328f2fd,88,174.0,172.72,3.6417,0.0132,47.0,803.0,321
6bba_c328f2fd,89,170.0,167.53,3.665,0.0139,46.0,784.0,312
6bba_c328f2fd,90,167.0,164.57,3.6885,0.0154,46.0,774.0,308
6bba_c328f2fd,91,166.0,163.83,3.7174,0.0158,46.0,775.0,311
6bba_c328f2fd,92,165.0,161.6,3.6943,0.0165,46.0,762.0,307
6bba_c328f2fd,93,164.0,161.6,3.651,0.0152,46.0,754.0,302
6bba_c328f2fd,94,163.0,158.64,3.7444,0.0174,46.0,757.0,300
6bba_c328f2fd,95,162.0,157.89,3.8443,0.0185,46.0,769.0,292
6bba_c328f2fd,96,161.0,157.15,3.8497,0.0196,46.0,766.0,287
6bba_c328f2fd,97,158.0,154.93,3.9179,0.0214,46.0,765.0,287
6bba_c328f2fd,98,156.0,153.45,3.9623,0.0218,45.0,764.0,276
6bba_c328f2fd,99,156.0,152.71,4.0012,0.0217,45.0,767.0,295
6bba_c73a1d11,0,108.0,97.85,6.4077,0.0643,33.0,735.0,147
6bba_c73a1d11,1,112.0,100.07,6.3853,0.0662,34.0,751.0,148
6bba_c73a1d11,2,112.0,97.11,6.7656,0.074,35.0,769.0,163
6bba_c73a1d11,3,115.0,99.33,6.5739,0.0763,35.0,768.0,182
6bba_c73a1d11,4,118.0,100.82,6.6161,0.077,36.0,785.0,185
6bba_c73a1d11,5,120.0,103.04,6.3374,0.081,36.0,773.0,196
6bba_c73a1d11,6,122.0,103.78,6.2247,0.0826,37.0,768.0,203
6bba_c73a1d11,7,125.0,107.49,6.0379,0.0799,37.0,774.0,203
6bba_c73a1d11,8,125.0,108.23,5.9873,0.0813,37.0,773.0,205
6bba_c73a1d11,9,127.0,114.16,5.8252,0.0781,38.0,792.0,211
6bba_c73a1d11,10,130.0,119.35,5.329,0.0766,38.0,766.0,233
6bba_c73a1d11,11,133.0,125.28,5.2364,0.0682,39.0,789.0,231
6bba_c73a1d11,12,139.0,130.47,4.8441,0.0579,40.0,771.0,248
6bba_c73a1d11,13,158.0,157.15,3.9134,0.0276,42.0,773.0,258
6bba_c73a1d11,14,161.0,168.27,3.8509,0.0244,43.0,809.0,271
6bba_c73a1d11,15,168.0,175.69,3.6315,0.0173,44.0,806.0,277
6bba_c73a1d11,16,174.0,186.06,3.3429,0.011,44.0,796.0,278
6bba_c73a1d11,17,179.0,193.48,3.1373,0.0073,44.0,786.0,293
6bba_c73a1d11,18,179.0,193.48,3.1373,0.0073,44.0,786.0,280
6bba_c73a1d11,19,222.0,227.58,2.6585,0.0015,47.0,827.0,361
6bba_c73a1d11,20,228.0,236.47,2.5965,0.0014,47.0,842.0,372
6bba_c73a1d11,21,255.0,254.26,2.5328,0.0011,50.0,899.0,383
6bba_c73a1d11,22,259.0,257.97,2.477,0.0007,51.0,898.0,375
6bba_c73a1d11,23,265.0,260.19,2.4597,0.0006,51.0,905.0,407
6bba_c73a1d11,24,270.0,260.93,2.4259,0.0005,51.0,903.0,406
6bba_c73a1d11,25,276.0,260.93,2.4527,0.0007,52.0,916.0,406
6bba_c73a1d11,26,283.0,260.93,2.4412,0.0006,52.0,920.0,423
6bba_c73a1d11,27,290.0,263.16,2.2724,0.0004,53.0,888.0,434
6bba_c73a1d11,28,296.0,262.42,2.2445,0.0002,54.0,885.0,426
6bba_c73a1d11,29,313.0,263.16,2.1128,0.0001,56.0,869.0,466
6bba_c73a1d11,30,328.0,266.12,2.1344,0.0002,57.0,896.0,459
6bba_c73a1d11,31,332.0,266.86,2.1509,0.0002,58.0,906.0,491
6bba_c73a1d11,32,334.0,265.38,2.1667,0.0002,57.0,909.0,490
6bba_c73a1d11,33,337.0,263.16,2.1318,0.0002,57.0,898.0,482
6bba_c73a1d11,34,338.0,260.19,2.1446,0.0002,56.0,896.0,481
6bba_c73a1d11,35,342.0,260.19,2.1583,0.0003,57.0,903.57,468
6bba_c73a1d11,36,343.0,260.19,2.1638,0.0002,57.0,906.0,486
6bba_c73a1d11,37,345.0,260.19,2.133,0.0002,57.0,900.0,483
6bba_c73a1d11,38,350.0,262.42,2.1531,0.0003,57.0,915.0,475
6bba_c73a1d11,39,354.0,266.86,2.1322,0.0002,57.0,923.0,484
6bba_c73a1d11,40,353.0,267.61,2.1562,0.0002,56.0,930.0,511
6bba_c73a1d11,41,355.0,264.64,2.2143,0.0003,56.0,941.0,515
6bba_c73a1d11,42,362.0,264.64,2.1463,0.0001,56.0,930.0,553
6bba_c73a1d11,43,363.0,263.9,2.2395,0.0002,55.0,954.0,527
6bba_c73a1d11,44,360.0,265.38,2.2157,0.0003,54.0,948.0,521
6bba_c73a1d11,45,361.0,266.12,2.1156,0.0,53.0,924.0,519
6bba_c73a1d11,46,356.0,261.68,2.0751,0.0001,52.0,899.0,538
6bba_c73a1d11,47,348.0,260.19,2.0814,0.0001,51.0,889.57,540
6bba_c73a1d11,48,339.0,258.71,2.0873,0.0001,49.0,879.0,552
6bba_c73a1d11,49,333.0,259.45,2.0967,0.0001,47.0,877.0,527
6bba_c73a1d11,50,328.0,257.23,2.1537,0.0001,47.0,882.0,527
6bba_c73a1d11,51,323.0,257.97,2.1398,0.0001,46.0,875.0,505
6bba_c73a1d11,52,318.0,257.97,2.1824,0.0003,45.0,881.0,502
6bba_c73a1d11,53,309.0,257.97,2.2949,0.0005,44.0,901.0,488
6bba_c73a1d11,54,299.0,255.0,2.3451,0.0006,43.0,897.0,483
6bba_c73a1d11,55,289.0,252.78,2.4053,0.0009,42.0,897.0,476
6bba_c73a1d11,56,281.0,252.04,2.4044,0.001,41.0,887.0,459
6bba_c73a1d11,57,281.0,252.04,2.4044,0.001,41.0,887.0,456
6bba_c73a1d11,58,261.0,244.63,2.3996,0.0008,39.0,848.0,494
6bba_c73a1d11,59,242.0,237.21,2.4872,0.0009,37.0,832.0,467
6bba_c73a1d11,60,232.0,234.25,2.634,0.0017,36.0,849.0,416
6bba_c73a1d11,61,223.0,231.28,2.6677,0.0019,35.0,840.0,402
6bba_c73a1d11,62,216.0,230.54,2.7327,0.0024,34.0,846.0,413
6bba_c73a1d11,63,212.0,227.58,2.7903,0.0029,33.0,847.0,383
6bba_c73a1d11,64,204.0,223.13,2.7876,0.0028,33.0,826.0,387
6bba_c73a1d11,65,191.0,214.97,2.8794,0.0039,32.0,810.0,407
6bba_c73a1d11,66,187.0,212.01,2.8537,0.0035,31.0,792.0,384
6bba_c73a1d11,67,179.0,207.56,2.9293,0.0043,31.0,787.0,373
6bba_c73a1d11,68,173.0,204.6,2.9961,0.005,30.0,786.0,355
6bba_c73a1d11,69,168.0,200.89,3.0465,0.0055,29.0,780.0,352
6bba_c73a1d11,70,163.0,197.92,3.1224,0.0065,29.0,781.0,332
6bba_c73a1d11,71,158.0,193.48,3.22,0.0077,28.0,781.0,333
6bba_c73a1d11,72,151.0,191.99,3.2761,0.0085,28.0,780.0,326
6bba_c73a1d11,73,148.0,189.77,3.2776,0.0084,27.0,770.0,299
6bba_c73a1d11,74,144.0,186.81,3.3671,0.0096,27.0,773.0,282
6bba_c73a1d11,75,140.0,181.62,3.4744,0.0112,27.0,771.0,303
6bba_c73a1d11,76,128.0,169.76,3.7878,0.0151,26.0,771.0,307
6bba_c73a1d11,77,112.0,161.6,3.8799,0.0198,26.0,739.0,304
6bba_c73a1d11,78,112.0,161.6,3.8799,0.0198,26.0,739.0,276
6bba_c73a1d11,79,103.0,154.19,4.2416,0.0256,25.0,757.0,271
6bba_c73a1d11,80,98.0,149.74,4.3141,0.0273,24.0,744.0,260
6bba_c73a1d11,81,92.0,145.29,4.46,0.0307,24.0,740.0,247
6bba_c73a1d11,82,88.0,140.85,4.4233,0.0322,23.0,711.0,234
6bba_c73a1d11,83,87.0,139.36,4.4775,0.0336,23.0,711.0,236
6bba_c73a1d11,84,84.0,137.88,4.5184,0.0357,23.0,707.0,221
6bba_c73a1d11,85,82.0,133.43,4.6615,0.0377,23.0,704.0,225
6bba_c73a1d11,86,77.0,128.24,4.8268,0.0411,22.0,696.0,207
6bba_c73a1d11,87,77.0,128.24,4.8268,0.0411,22.0,696.0,201
6bba_c73a1d11,88,72.0,123.8,4.976,0.045,22.0,688.0,213
6bba_c73a1d11,89,72.0,123.8,4.976,0.045,22.0,688.0,190
6bba_c73a1d11,90,69.0,115.64,5.4911,0.0567,22.0,704.0,197
6bba_c73a1d11,91,68.0,114.16,5.4748,0.0582,22.0,693.0,190
6bba_c73a1d11,92,65.0,106.0,5.7922,0.0638,22.0,679.0,185
6bba_c73a1d11,93,64.0,105.26,5.985,0.0664,22.0,694.0,180
6bba_c73a1d11,94,62.0,103.04,5.7454,0.0678,21.0,654.0,157
6bba_c73a1d11,95,63.0,103.04,5.8327,0.0706,22.0,664.0,171
6bba_c73a1d11,96,63.0,103.04,5.8327,0.0706,22.0,664.0,175
6bba_c73a1d11,97,62.0,101.56,5.9277,0.0762,21.0,664.0,170
6bba_c73a1d11,98,61.0,101.56,5.9277,0.0768,21.0,663.0,156
6bba_c73a1d11,99,60.0,100.07,5.8657,0.0785,21.0,647.0,178
6bba_cdcfe533,0,280.0,202.37,3.4442,0.0101,37.0,977.0,322
6bba_cdcfe533,1,289.0,198.67,3.5134,0.0108,38.0,987.0,332
6bba_cdcfe533,2,290.0,192.74,3.5363,0.0112,39.0,971.57,345
6bba_cdcfe533,3,294.0,189.77,3.6044,0.0117,41.0,978.0,349
6bba_cdcfe533,4,291.0,189.03,3.6767,0.013,41.0,986.0,353
6bba_cdcfe533,5,291.0,188.29,3.6965,0.0125,42.0,987.0,351
6bba_cdcfe533,6,290.0,189.03,3.6714,0.0125,42.0,984.0,349
6bba_cdcfe533,7,285.0,187.55,3.7591,0.0131,42.0,990.0,347
6bba_cdcfe533,8,284.0,189.03,3.7402,0.0132,42.0,991.0,344
6bba_cdcfe533,9,280.0,186.81,3.7472,0.0133,43.0,980.0,337
6bba_cdcfe533,10,275.0,186.06,3.7622,0.0131,42.0,975.0,321
6bba_cdcfe533,11,269.0,180.87,3.9033,0.0146,42.0,975.0,317
6bba_cdcfe533,12,263.0,180.13,3.9471,0.0147,42.0,974.0,323
6bba_cdcfe533,13,263.0,176.43,4.1207,0.0167,43.0,990.0,325
6bba_cdcfe533,14,260.0,174.94,4.1213,0.0163,43.0,981.0,314
6bba_cdcfe533,15,251.0,170.5,4.1936,0.0178,43.0,966.0,311
6bba_cdcfe533,16,244.0,172.72,4.2438,0.0179,42.0,977.0,311
6bba_cdcfe533,17,244.0,174.2,4.2512,0.0177,41.0,984.57,295
6bba_cdcfe533,18,244.0,174.2,4.3455,0.019,41.0,1001.0,302
6bba_cdcfe533,19,245.0,175.69,4.2576,0.0179,41.0,993.0,293
6bba_cdcfe533,20,247.0,173.46,4.2949,0.0187,42.0,992.0,285
6bba_cdcfe533,21,241.0,172.72,4.2728,0.018,41.0,979.0,292
6bba_cdcfe533,22,243.0,173.46,4.3871,0.0194,41.0,1004.0,285
6bba_cdcfe533,23,247.0,176.43,4.2794,0.0182,41.0,1002.0,295
6bba_cdcfe533,24,248.0,174.94,4.2699,0.0182,41.0,995.0,289
6bba_cdcfe533,25,246.0,174.94,4.2585,0.0178,41.0,991.0,289
6bba_cdcfe533,26,241.0,173.46,4.3525,0.0191,41.0,996.0,283
6bba_cdcfe533,27,237.0,175.69,4.3942,0.0195,40.0,1009.0,278
6bba_cdcfe533,28,233.0,176.43,4.2907,0.0185,40.0,990.0,273
6bba_cdcfe533,29,231.0,174.94,4.4243,0.0197,40.0,1005.0,275
6bba_cdcfe533,30,229.0,176.43,4.4664,0.0197,39.0,1017.0,270
6bba_cdcfe533,31,229.0,176.43,4.4721,0.0191,40.0,1018.0,276
6bba_cdcfe533,32,232.0,174.94,4.3728,0.019,41.0,997.0,277
6bba_cdcfe533,33,234.0,173.46,4.4909,0.0196,40.0,1013.0,268
6bba_cdcfe533,34,236.0,174.94,4.4929,0.0194,41.0,1022.0,281
6bba_cdcfe533,35,237.0,173.46,4.5486,0.0198,40.0,1026.0,287
6bba_cdcfe533,36,234.0,175.69,4.5081,0.0192,40.0,1026.0,278
6bba_cdcfe533,37,234.0,174.94,4.4586,0.0195,40.0,1014.0,280
6bba_cdcfe533,38,235.0,174.94,4.6129,0.0216,40.0,1042.0,276
6bba_cdcfe533,39,238.0,176.43,4.5741,0.0213,40.0,1045.0,271
6bba_cdcfe533,40,238.0,175.69,4.5422,0.021,40.0,1036.0,279
6bba_cdcfe533,41,238.0,173.46,4.635,0.0214,40.0,1042.0,278
6bba_cdcfe533,42,239.0,174.94,4.6015,0.021,40.0,1044.0,276
6bba_cdcfe533,43,240.0,174.2,4.5464,0.0202,40.0,1032.0,282
6bba_cdcfe533,44,239.0,172.72,4.6028,0.0208,40.0,1034.0,282
6bba_cdcfe533,45,241.0,171.98,4.5761,0.0212,40.0,1028.0,282
6bba_cdcfe533,46,243.0,171.98,4.6459,0.0219,41.0,1042.0,286
6bba_cdcfe533,47,247.0,171.98,4.6866,0.022,41.0,1053.0,287
6bba_cdcfe533,48,244.0,172.72,4.6375,0.0218,40.0,1045.0,281
6bba_cdcfe533,49,248.0,169.76,4.7421,0.0233,41.0,1053.0,290
6bba_cdcfe533,50,249.0,168.27,4.8255,0.0235,41.0,1061.0,282
6bba_cdcfe533,51,252.0,166.79,4.9104,0.0241,41.0,1071.0,286
6bba_cdcfe533,52,256.0,169.01,4.97,0.0252,41.0,1096.0,289
6bba_cdcfe533,53,257.0,169.76,4.8364,0.0238,41.0,1078.0,290
6bba_cdcfe533,54,258.0,166.05,5.0768,0.0257,42.0,1101.0,288
6bba_cdcfe533,55,258.0,166.05,5.0226,0.0248,42.0,1092.0,294
6bba_cdcfe533,56,262.0,163.08,5.1875,0.026,42.0,1108.0,291
6bba_cdcfe533,57,264.0,162.34,5.11,0.0255,43.0,1093.57,292
6bba_cdcfe533,58,265.0,164.57,5.0557,0.0254,43.0,1097.0,294
6bba_cdcfe533,59,264.0,162.34,5.1681,0.0262,43.0,1103.0,292
6bba_cdcfe533,60,267.0,163.08,5.2182,0.0265,43.0,1118.0,297
6bba_cdcfe533,61,270.0,166.05,5.0045,0.025,43.0,1101.0,294
6bba_cdcfe533,62,272.0,162.34,5.125,0.0258,43.0,1104.0,300
6bba_cdcfe533,63,272.0,162.34,5.1742,0.0268,44.0,1112.0,304
6bba_cdcfe533,64,274.0,157.89,5.453,0.0282,44.0,1135.0,296
6bba_cdcfe533,65,277.0,157.89,5.567,0.0289,45.0,1156.0,294
6bba_cdcfe533,66,276.0,159.38,5.4399,0.0277,44.0,1143.0,299
6bba_cdcfe533,67,276.0,160.86,5.3836,0.0282,44.0,1142.0,301
6bba_cdcfe533,68,276.0,160.12,5.4522,0.0276,43.0,1149.0,294
6bba_cdcfe533,69,279.0,164.57,5.2076,0.0258,44.0,1136.0,297
6bba_cdcfe533,70,276.0,167.53,5.0737,0.0254,43.0,1126.0,301
6bba_cdcfe533,71,276.0,171.98,4.8669,0.0231,42.0,1113.0,300
6bba_cdcfe533,72,273.0,174.2,4.7678,0.0219,41.0,1103.57,298
6bba_cdcfe533,73,273.0,173.46,4.8714,0.0226,41.0,1118.0,299
6bba_cdcfe533,74,272.0,172.72,4.8518,0.0229,41.0,1110.0,293
6bba_cdcfe533,75,274.0,173.46,4.9175,0.023,42.0,1127.0,293
6bba_cdcfe533,76,286.0,185.32,4.7377,0.0213,43.0,1164.0,292
6bba_cdcfe533,77,288.0,184.58,4.8031,0.0218,43.0,1174.57,291
6bba_cdcfe533,78,286.0,183.1,4.8553,0.0217,43.0,1175.0,299
6bba_cdcfe533,79,291.0,181.62,5.0216,0.0231,44.0,1203.0,291
6bba_cdcfe533,80,289.0,180.13,5.0241,0.0236,44.0,1194.0,293
6bba_cdcfe533,81,289.0,180.13,5.0241,0.0236,44.0,1194.0,288
6bba_cdcfe533,82,298.0,193.48,4.6155,0.0197,44.0,1191.0,290
6bba_cdcfe533,83,295.0,197.18,4.5643,0.0189,43.0,1195.0,292
6bba_cdcfe533,84,307.0,212.01,4.2923,0.0181,44.0,1217.0,301
6bba_cdcfe533,85,305.0,213.49,4.3234,0.0182,44.0,1228.0,298
6bba_cdcfe533,86,304.0,212.01,4.4055,0.0184,43.0,1238.0,300
6bba_cdcfe533,87,303.0,214.23,4.3551,0.0183,43.0,1236.0,298
6bba_cdcfe533,88,302.0,214.97,4.3215,0.0175,43.0,1231.0,290
6bba_cdcfe533,89,304.0,215.72,4.2695,0.0173,43.0,1225.0,291
6bba_cdcfe533,90,304.0,220.16,4.1197,0.0156,43.0,1211.0,287
6bba_cdcfe533,91,307.0,217.94,4.1296,0.0156,43.0,1207.0,292
6bba_cdcfe533,92,313.0,219.42,4.1473,0.0154,44.0,1223.0,302
6bba_cdcfe533,93,317.0,223.87,4.0693,0.0146,44.0,1228.0,293
6bba_cdcfe533,94,316.0,223.13,4.0739,0.015,44.0,1225.0,292
6bba_cdcfe533,95,309.0,224.61,4.1316,0.0152,43.0,1237.0,294
6bba_cdcfe533,96,307.0,227.58,4.0382,0.0147,43.0,1226.0,292
6bba_cdcfe533,97,305.0,229.06,4.0121,0.0143,42.0,1224.0,290
6bba_cdcfe533,98,305.0,231.28,3.9562,0.0135,42.0,1220.0,298
6bba_cdcfe533,99,307.0,233.51,3.8653,0.0129,42.0,1209.57,303
6bba_cf35214c,0,355.0,285.4,3.0939,0.006,29.0,1238.0,316
6bba_cf35214c,1,347.0,277.98,3.1549,0.0068,28.0,1224.0,317
6bba_cf35214c,2,339.0,273.54,3.1404,0.0065,27.0,1198.0,317
6bba_cf35214c,3,333.0,269.09,3.1811,0.007,26.0,1189.0,311
6bba_cf35214c,4,324.0,262.42,3.2582,0.008,27.0,1179.0,309
6bba_cf35214c,5,326.0,263.16,3.23,0.0077,26.0,1176.0,308
6bba_cf35214c,6,323.0,261.68,3.3133,0.0083,27.0,1190.0,304
6bba_cf35214c,7,317.0,260.93,3.3725,0.0094,26.0,1197.0,298
6bba_cf35214c,8,315.0,260.93,3.4185,0.0098,26.0,1207.0,292
6bba_cf35214c,9,310.0,256.49,3.392,0.0099,26.0,1180.0,295
6bba_cf35214c,10,304.0,256.49,3.4349,0.01,26.0,1185.0,288
6bba_cf35214c,11,306.0,258.71,3.3783,0.0097,25.0,1180.0,306
6bba_cf35214c,12,307.0,257.23,3.4522,0.0104,26.0,1195.0,309
6bba_cf35214c,13,303.0,255.0,3.4352,0.01,26.0,1179.0,303
6bba_cf35214c,14,299.0,255.0,3.4235,0.0102,25.0,1172.0,305
6bba_cf35214c,15,302.0,256.49,3.4193,0.0097,26.0,1179.0,303
6bba_cf35214c,16,300.0,255.0,3.4,0.0095,26.0,1167.0,301
6bba_cf35214c,17,298.0,252.78,3.3943,0.0096,26.0,1156.0,311
6bba_cf35214c,18,298.0,251.3,3.4126,0.0096,26.0,1155.57,311
6bba_cf35214c,19,295.0,252.78,3.3863,0.0095,26.0,1151.0,310
6bba_cf35214c,20,299.0,252.78,3.3428,0.009,26.0,1144.0,310
6bba_cf35214c,21,307.0,257.23,3.3161,0.0088,26.0,1160.0,306
6bba_cf35214c,22,307.0,257.23,3.2656,0.0081,26.0,1147.0,311
6bba_cf35214c,23,307.0,255.74,3.2884,0.0084,26.0,1148.0,314
6bba_cf35214c,24,309.0,256.49,3.2243,0.0075,26.0,1136.0,316
6bba_cf35214c,25,307.0,254.26,3.2289,0.0077,25.0,1128.0,321
6bba_cf35214c,26,311.0,257.23,3.2228,0.0076,25.0,1140.0,330
6bba_cf35214c,27,311.0,257.23,3.1801,0.007,25.0,1129.0,329
6bba_cf35214c,28,313.0,258.71,3.2082,0.0073,24.0,1143.0,336
6bba_cf35214c,29,314.0,259.45,3.2607,0.0081,25.0,1160.0,330
6bba_cf35214c,30,313.0,255.74,3.3041,0.0085,24.0,1158.0,331
6bba_cf35214c,31,314.0,257.23,3.2345,0.0075,25.0,1146.0,339
6bba_cf35214c,32,322.0,260.93,3.177,0.0069,25.0,1151.0,336
6bba_cf35214c,33,322.0,263.16,3.1312,0.0063,24.0,1146.0,339
6bba_cf35214c,34,322.0,260.19,3.14,0.0064,23.0,1139.0,344
6bba_cf35214c,35,325.0,257.97,3.1438,0.0065,24.0,1136.0,343
6bba_cf35214c,36,322.0,256.49,3.1542,0.0066,24.0,1131.0,341
6bba_cf35214c,37,317.0,254.26,3.1936,0.007,24.0,1129.0,337
6bba_cf35214c,38,323.0,259.45,3.0487,0.0055,24.0,1114.0,345
6bba_cf35214c,39,331.0,264.64,3.0154,0.0052,24.0,1129.0,347
6bba_cf35214c,40,330.0,267.61,2.9969,0.005,23.0,1132.0,350
6bba_cf35214c,41,331.0,265.38,3.0183,0.0052,23.0,1132.0,351
6bba_cf35214c,42,329.0,263.16,3.0476,0.0054,23.0,1131.0,351
6bba_cf35214c,43,335.0,263.9,3.0315,0.0053,23.0,1135.0,358
6bba_cf35214c,44,336.0,260.19,3.0345,0.0053,23.0,1125.57,347
6bba_cf35214c,45,343.0,257.97,3.0856,0.0059,24.0,1139.0,365
