dataset,pair_type,distance_um,cos_similarity,accel_norm_um,speed_ratio
6bba_085bf656,FP_Noise_Link (TP->FP),6.306696,0.91665083,5.1547346,4.9091372
6bba_d0fc38b5,True_Cell_Link (TP->TP),2.1877232,0.9284762,1.4647552,2.6925492
6bba_d0fc38b5,FP_Noise_Link (TP->FP),2.0714767,-0.9805801,2.8726213,2.5494783
6bba_9e23430b,True_Cell_Link (TP->TP),0.0,0.0,14.471854,0.0
6bba_9e23430b,FP_Noise_Link (TP->FP),3.3500233,0.10212592,14.5174,0.23148526
6bba_13f19531,True_Cell_Link (TP->TP),3.0671203,0.98468584,4.8239512,0.3924967
6bba_13f19531,FP_Noise_Link (TP->FP),3.65625,0.07509308,8.375058,0.4678871
6bba_7d3058ae,True_Cell_Link (TP->TP),0.0,0.0,0.9084026,0.0
6bba_7d3058ae,FP_Noise_Link (TP->FP),6.5631695,-0.58131826,7.1296587,7.224877
6bba_ebdf3b34,True_Cell_Link (TP->TP),0.9084026,0.0,1.2846752,0.999989
6bba_ebdf3b34,FP_Noise_Link (TP->FP),5.4504156,-0.19999996,5.7019906,5.9999337
6bba_907271db,True_Cell_Link (TP->TP),0.5745243,0.70710576,0.9084026,0.47140068
6bba_907271db,FP_Noise_Link (TP->FP),6.6629953,0.18291321,6.5505843,5.467028
6bba_786893ac,True_Cell_Link (TP->TP),1.4647552,0.42365915,1.8168052,0.78679156
6bba_786893ac,FP_Noise_Link (TP->FP),5.2025385,-0.92015743,6.95388,2.7945375
44b6_c50204e0,True_Cell_Link (TP->TP),1.1490486,0.0,1.9902104,0.7071025
44b6_c50204e0,FP_Noise_Link (TP->FP),5.5850143,-0.5819143,6.6629953,3.4369106
6bba_cff5865f,True_Cell_Link (TP->TP),2.6012692,0.13968602,2.9575446,1.4317743
6bba_cff5865f,FP_Noise_Link (TP->FP),4.9087377,0.18505827,4.9087377,2.7018363
6bba_6db0e9b4,True_Cell_Link (TP->TP),2.03125,0.59999925,1.8168052,4.999877
6bba_6db0e9b4,FP_Noise_Link (TP->FP),6.4233766,-0.18973657,6.512683,15.810999
44b6_3a861e03,True_Cell_Link (TP->TP),1.8616713,-0.77151656,3.3745658,1.0801172
44b6_3a861e03,FP_Noise_Link (TP->FP),6.918188,0.24913642,6.7000465,4.0138416
6bba_372c8cb8,True_Cell_Link (TP->TP),1.2846752,0.0,1.2846752,128467.52
6bba_372c8cb8,FP_Noise_Link (TP->FP),6.7000465,0.0,6.7000465,670004.7
6bba_57b7cc1e,True_Cell_Link (TP->TP),3.4471455,0.88640517,1.6750116,0.9669848
6bba_57b7cc1e,FP_Noise_Link (TP->FP),5.9982095,-0.62518907,8.684633,1.682603
6bba_085bf656,True_Cell_Link (TP->TP),3.8540258,0.9982743,1.6750116,1.7616526
6bba_085bf656,FP_Noise_Link (TP->FP),2.9295104,-0.77253926,4.8239512,1.339062
44b6_12dfb391,True_Cell_Link (TP->TP),1.9902104,0.7698002,1.2846752,1.1546938
44b6_12dfb391,FP_Noise_Link (TP->FP),5.3895154,0.0,5.6584077,3.126926
6bba_bb9f20c3,True_Cell_Link (TP->TP),2.6012692,0.6420241,2.03125,2.02483
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.345828,-0.850265,7.4688153,4.9395976
6bba_05db0fb1,True_Cell_Link (TP->TP),0.9084026,-0.10540919,2.03125,0.5270432
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.0393405,-0.015855048,6.306696,3.5039458
6bba_87289e13,True_Cell_Link (TP->TP),2.9295104,0.8534858,1.7235727,0.8876226
6bba_87289e13,FP_Noise_Link (TP->FP),6.0393405,-0.86940295,9.056733,1.829881
6bba_d1acb6ff,True_Cell_Link (TP->TP),6.461802,0.91509986,3.4471455,1.7673256
6bba_d1acb6ff,FP_Noise_Link (TP->FP),5.9290237,0.07613207,6.724634,1.6216089
44b6_7e557709,True_Cell_Link (TP->TP),1.8168052,-0.5477224,3.3500233,0.91286635
44b6_7e557709,FP_Noise_Link (TP->FP),2.4375,0.95257914,0.8125,1.2247387
6bba_a5e926bb,True_Cell_Link (TP->TP),0.9084026,0.7885603,7.3687077,0.11265134
6bba_a5e926bb,FP_Noise_Link (TP->FP),5.1547346,0.9092315,4.0010986,0.63924056
6bba_789f8168,True_Cell_Link (TP->TP),2.2980971,0.92581993,5.3895154,0.3086063
6bba_789f8168,FP_Noise_Link (TP->FP),6.6629953,0.9579586,2.1877232,0.8947587
6bba_57b7cc1e,True_Cell_Link (TP->TP),1.4647552,0.7893519,0.9084026,1.1401665
6bba_57b7cc1e,FP_Noise_Link (TP->FP),6.95388,-0.57270086,7.7613955,5.4129057
6bba_907271db,True_Cell_Link (TP->TP),1.8616713,0.21821776,1.8616713,2.2912595
6bba_907271db,FP_Noise_Link (TP->FP),5.1547346,0.7092992,4.614113,6.3442106
44b6_7e557709,True_Cell_Link (TP->TP),1.8168052,-0.87830985,3.5648293,0.97589487
44b6_7e557709,FP_Noise_Link (TP->FP),3.3500233,0.0,3.8325548,1.7994611
6bba_07e24132,True_Cell_Link (TP->TP),0.40625,0.9284757,1.8168052,0.18569449
6bba_07e24132,FP_Noise_Link (TP->FP),3.5648293,-0.40207696,4.875,1.6294626
6bba_a90a0b9c,True_Cell_Link (TP->TP),3.9804208,0.9737289,1.4647552,1.4605881
6bba_a90a0b9c,FP_Noise_Link (TP->FP),5.025035,-0.75925654,7.3125,1.8439021
6bba_57b7cc1e,True_Cell_Link (TP->TP),0.40625,0.23570193,1.6750116,0.23570089
6bba_57b7cc1e,FP_Noise_Link (TP->FP),6.3588185,0.31622773,6.0393405,3.6893027
6bba_d0fc38b5,True_Cell_Link (TP->TP),0.5745243,0.31622714,0.9084026,0.63244855
6bba_d0fc38b5,FP_Noise_Link (TP->FP),5.5850143,-0.7807199,6.319767,6.1481028
6bba_3abfe10a,True_Cell_Link (TP->TP),1.9902104,0.5773498,1.7235727,3.464041
6bba_3abfe10a,FP_Noise_Link (TP->FP),6.90625,0.124783516,6.8582892,12.020605
6bba_b204cac7,True_Cell_Link (TP->TP),1.21875,-0.24253552,2.2980971,0.72760254
6bba_b204cac7,FP_Noise_Link (TP->FP),5.4048047,0.4375222,4.9087377,3.2267075
6bba_0c7fa718,True_Cell_Link (TP->TP),2.3688242,0.99983466,1.4647552,0.61807805
6bba_0c7fa718,FP_Noise_Link (TP->FP),6.6629953,-0.25205392,8.482749,1.7385212
6bba_ebff6e76,True_Cell_Link (TP->TP),0.5745243,-0.17378525,5.0902977,0.115856655
6bba_ebff6e76,FP_Noise_Link (TP->FP),6.7491317,0.9961017,1.8616713,1.3610075
6bba_05db0fb1,True_Cell_Link (TP->TP),2.9295104,0.37210408,2.7252078,3.2248676
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.894291,-0.6324554,7.501888,7.5893826
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.8125,-0.3713905,2.6012692,0.37138897
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.918188,0.6433599,5.759588,3.1622632
6bba_7f87b3d8,True_Cell_Link (TP->TP),7.7294335,0.0,7.7294335,772943.4
6bba_7f87b3d8,FP_Noise_Link (TP->FP),5.4504156,0.0,5.4504156,545041.56
6bba_07477033,True_Cell_Link (TP->TP),0.0,0.0,1.625,0.0
6bba_07477033,FP_Noise_Link (TP->FP),6.1072764,0.0,6.319767,3.7583008
44b6_d5e7d891,True_Cell_Link (TP->TP),2.6012692,-0.63801616,4.337563,1.1890249
44b6_d5e7d891,FP_Noise_Link (TP->FP),6.7491317,0.8718485,4.9589133,3.0849886
6bba_09961292,True_Cell_Link (TP->TP),0.40625,0.0,1.6750116,0.24999847
6bba_09961292,FP_Noise_Link (TP->FP),5.915089,-0.54944223,6.9420033,3.6400325
6bba_edf14583,True_Cell_Link (TP->TP),1.8168052,-0.75925636,3.2752922,1.0846459
6bba_edf14583,FP_Noise_Link (TP->FP),6.712352,0.88073534,5.296852,4.0073223
6bba_57b7cc1e,True_Cell_Link (TP->TP),0.0,0.0,0.8125,0.0
6bba_57b7cc1e,FP_Noise_Link (TP->FP),6.90625,0.5294117,6.512683,8.499895
6bba_085bf656,True_Cell_Link (TP->TP),1.6750116,-0.9411762,3.3003907,0.99999404
6bba_085bf656,FP_Noise_Link (TP->FP),4.3754463,-0.1351132,4.8918977,2.612173
44b6_3a861e03,True_Cell_Link (TP->TP),2.1877232,0.09007545,2.6328008,1.3060865
44b6_3a861e03,FP_Noise_Link (TP->FP),5.6875,0.4850712,5.0902977,3.3954785
6bba_2312ac41,True_Cell_Link (TP->TP),3.3003907,0.055048168,3.3745658,3.6331406
6bba_2312ac41,FP_Noise_Link (TP->FP),6.21443,0.7308816,5.5850143,6.8409767
6bba_cf35214c,True_Cell_Link (TP->TP),3.3745658,0.811423,2.2980971,0.86135453
6bba_cf35214c,FP_Noise_Link (TP->FP),5.5850143,-0.74672854,8.900492,1.4255693
6bba_acd782a8,True_Cell_Link (TP->TP),4.450246,0.95777917,1.6750116,0.83285
6bba_acd782a8,FP_Noise_Link (TP->FP),5.873088,-0.57849085,9.967624,1.0991305
6bba_372c8cb8,True_Cell_Link (TP->TP),2.4375,-0.21821786,3.3745658,1.3093003
6bba_372c8cb8,FP_Noise_Link (TP->FP),1.6750116,-0.47633037,3.0400965,0.89973056
6bba_337b1b3a,True_Cell_Link (TP->TP),5.138701,0.92219436,2.03125,1.1899254
6bba_337b1b3a,FP_Noise_Link (TP->FP),6.0393405,-0.87958825,10.05007,1.3984789
6bba_bb9f20c3,True_Cell_Link (TP->TP),2.1877232,-0.5570854,2.4375,5.385032
6bba_bb9f20c3,FP_Noise_Link (TP->FP),5.540511,0.5132647,5.3433843,13.637845
44b6_668e0cc7,True_Cell_Link (TP->TP),2.3688242,-0.7399399,4.1429534,1.1435382
44b6_668e0cc7,FP_Noise_Link (TP->FP),6.8582892,-0.87126875,8.722557,3.3108053
6bba_55c70843,True_Cell_Link (TP->TP),1.7235727,-0.1986265,4.082762,0.5107524
6bba_55c70843,FP_Noise_Link (TP->FP),4.7550344,0.7096827,3.3500233,1.4090762
6bba_3c5691b6,True_Cell_Link (TP->TP),1.6750116,0.19402845,2.3688242,0.824617
6bba_3c5691b6,FP_Noise_Link (TP->FP),5.915089,0.74174696,4.614113,2.9120295
6bba_09961292,True_Cell_Link (TP->TP),0.0,0.0,2.9295104,0.0
6bba_09961292,FP_Noise_Link (TP->FP),3.3500233,0.33633637,3.6336105,1.1435398
6bba_f17befbc,True_Cell_Link (TP->TP),1.8616713,0.3344237,4.02167,0.4389301
6bba_f17befbc,FP_Noise_Link (TP->FP),3.3500233,0.23230699,4.7550344,0.7898419
44b6_3a861e03,True_Cell_Link (TP->TP),5.9982095,0.9931883,1.21875,1.209579
44b6_3a861e03,FP_Noise_Link (TP->FP),4.614113,-0.30294326,7.7294335,0.93046665
6bba_767a1e17,True_Cell_Link (TP->TP),2.8726213,0.30370262,5.2025385,0.5423251
6bba_767a1e17,FP_Noise_Link (TP->FP),4.9589133,-0.78540266,9.690574,0.9361983
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.8125,0.0,1.4647552,0.6666612
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.080193,0.2672612,5.873088,4.9888353
6bba_718b21f9,True_Cell_Link (TP->TP),0.0,0.0,0.40625,0.0
6bba_718b21f9,FP_Noise_Link (TP->FP),6.1342406,-0.9271723,6.512683,15.099298
6bba_6479435d,True_Cell_Link (TP->TP),1.625,0.0,1.8616713,1.7888347
6bba_6479435d,FP_Noise_Link (TP->FP),6.319767,0.37372366,6.0393405,6.9569345
6bba_8b7818bf,True_Cell_Link (TP->TP),0.9084026,0.31622759,1.6750116,0.5270432
6bba_8b7818bf,FP_Noise_Link (TP->FP),5.915089,0.67990005,4.9087377,3.4318569
6bba_4ffd3da3,True_Cell_Link (TP->TP),3.7233427,-0.3553252,6.5631695,0.8778602
6bba_4ffd3da3,FP_Noise_Link (TP->FP),6.625737,0.66362745,4.9589133,1.5621637
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.8125,0.3487428,3.3003907,0.23249461
6bba_bb9f20c3,FP_Noise_Link (TP->FP),4.337563,0.50082904,3.9804208,1.2411816
6bba_74686d6a,True_Cell_Link (TP->TP),1.4647552,0.37210408,1.8616713,0.8062213
6bba_74686d6a,FP_Noise_Link (TP->FP),6.7000465,-0.21693043,7.3125,3.6877973
44b6_3a861e03,True_Cell_Link (TP->TP),2.3337286,-0.46709916,2.8726213,2.5690181
44b6_3a861e03,FP_Noise_Link (TP->FP),5.5255976,0.42743728,5.2025385,6.0826955
6bba_ebdf3b34,True_Cell_Link (TP->TP),1.8168052,0.7071067,2.8726213,0.4714033
6bba_ebdf3b34,FP_Noise_Link (TP->FP),6.822098,0.21341899,7.083211,1.7701179
6bba_3c5691b6,True_Cell_Link (TP->TP),1.6750116,-0.6183468,3.3745658,0.8086036
6bba_3c5691b6,FP_Noise_Link (TP->FP),6.6629953,0.5141687,5.873088,3.2165282
6bba_edf14583,True_Cell_Link (TP->TP),0.0,0.0,2.1877232,0.0
6bba_edf14583,FP_Noise_Link (TP->FP),6.4105167,0.57663023,5.4504156,2.9302096
6bba_6feeb0b1,True_Cell_Link (TP->TP),6.201137,0.610754,4.9589133,2.0042992
6bba_6feeb0b1,FP_Noise_Link (TP->FP),5.025035,0.6475452,3.8325548,1.6241655
6bba_acd782a8,True_Cell_Link (TP->TP),4.1429534,0.6153845,3.3003907,1.9999903
6bba_acd782a8,FP_Noise_Link (TP->FP),5.025035,-0.33295602,6.0393405,2.4258108
6bba_acd782a8,True_Cell_Link (TP->TP),1.8616713,0.9356013,0.9084026,0.7859019
6bba_acd782a8,FP_Noise_Link (TP->FP),5.873088,0.36774695,5.4655347,2.4793158
6bba_7f87b3d8,True_Cell_Link (TP->TP),2.1877232,0.7242243,5.7019906,0.30885994
6bba_7f87b3d8,FP_Noise_Link (TP->FP),5.7019906,-0.47401062,10.998801,0.8049997
44b6_deabac95,True_Cell_Link (TP->TP),1.21875,-0.5570858,3.0400965,0.5570835
44b6_deabac95,FP_Noise_Link (TP->FP),6.90625,-0.4587767,8.1452875,3.1568065
6bba_d3da753b,True_Cell_Link (TP->TP),5.629165,0.9991361,2.3688242,0.70527166
6bba_d3da753b,FP_Noise_Link (TP->FP),5.984436,-0.90181404,13.6260395,0.74978316
44b6_12dfb391,True_Cell_Link (TP->TP),1.9902104,0.5661384,1.6750116,1.3587232
44b6_12dfb391,FP_Noise_Link (TP->FP),5.0902977,-0.88539785,6.4233766,3.475163
6bba_05db0fb1,True_Cell_Link (TP->TP),0.5745243,0.29814225,3.7233427,0.14907081
6bba_05db0fb1,FP_Noise_Link (TP->FP),5.7452426,0.29814237,5.8871217,1.4907081
6bba_7f87b3d8,True_Cell_Link (TP->TP),1.8168052,0.9970542,0.5745243,0.76696175
6bba_7f87b3d8,FP_Noise_Link (TP->FP),5.915089,-0.77738565,7.8984027,2.4970465
6bba_d0fc38b5,True_Cell_Link (TP->TP),0.5745243,0.0,0.8125,0.9999826
6bba_d0fc38b5,FP_Noise_Link (TP->FP),5.04143,-0.68376315,5.4504156,8.774811
6bba_b204cac7,True_Cell_Link (TP->TP),0.9084026,0.86824256,0.8125,0.62016946
6bba_b204cac7,FP_Noise_Link (TP->FP),2.6012692,0.043314796,2.9295104,1.775895
6bba_3abfe10a,True_Cell_Link (TP->TP),0.0,0.0,4.9422445,0.0
6bba_3abfe10a,FP_Noise_Link (TP->FP),6.09375,0.0,7.8459907,1.2329899
6bba_cff5865f,True_Cell_Link (TP->TP),0.8125,-0.24253547,2.03125,0.48506835
6bba_cff5865f,FP_Noise_Link (TP->FP),3.0671203,-0.67461705,4.3754463,1.831093
6bba_789f8168,True_Cell_Link (TP->TP),2.1877232,0.17217162,3.4471455,0.71328014
6bba_789f8168,FP_Noise_Link (TP->FP),3.4710016,0.80612874,2.0714767,1.1316773
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.5745243,-0.9486815,1.4647552,0.63244855
6bba_bb9f20c3,FP_Noise_Link (TP->FP),4.9087377,-0.92529124,5.759588,5.403643
6bba_b204cac7,True_Cell_Link (TP->TP),1.8616713,-0.793884,3.3500233,1.1114312
6bba_b204cac7,FP_Noise_Link (TP->FP),4.1628237,0.6390644,3.3500233,2.4852357
6bba_d5eae175,True_Cell_Link (TP->TP),1.6750116,0.1714984,1.6750116,2.915425
6bba_d5eae175,FP_Noise_Link (TP->FP),5.4655347,-0.052558817,5.5255976,9.512982
6bba_09961292,True_Cell_Link (TP->TP),1.9902104,-0.6931031,3.3745658,1.18817
6bba_09961292,FP_Noise_Link (TP->FP),6.918188,0.9542262,5.3433843,4.130208
6bba_ebdf3b34,True_Cell_Link (TP->TP),1.7235727,0.333333,1.625,2.9999475
6bba_ebdf3b34,FP_Noise_Link (TP->FP),6.1878157,0.9284764,5.6584077,10.770142
44b6_7a302da0,True_Cell_Link (TP->TP),1.4647552,0.11322767,2.3337286,0.73597634
44b6_7a302da0,FP_Noise_Link (TP->FP),6.7491317,0.7372098,5.4504156,3.3911479
6bba_23af9eeb,True_Cell_Link (TP->TP),0.9084026,0.10540919,1.8616713,0.5270432
6bba_23af9eeb,FP_Noise_Link (TP->FP),4.337563,0.7064172,3.3500233,2.516597
6bba_e16ffc58,True_Cell_Link (TP->TP),1.8616713,0.15430321,1.8616713,3.2403138
6bba_e16ffc58,FP_Noise_Link (TP->FP),4.450246,-0.51639754,4.772357,7.7458315
6bba_e5e44988,True_Cell_Link (TP->TP),4.2413745,0.7680367,3.3500233,0.8127752
6bba_e5e44988,FP_Noise_Link (TP->FP),3.8540258,0.10667928,6.147678,0.7385475
6bba_2819ca14,True_Cell_Link (TP->TP),0.40625,0.707106,2.03125,0.17677592
6bba_2819ca14,FP_Noise_Link (TP->FP),4.8239512,0.8932369,2.9575446,2.0990977
6bba_b204cac7,True_Cell_Link (TP->TP),0.40625,0.8320489,1.1490486,0.27734822
6bba_b204cac7,FP_Noise_Link (TP->FP),4.3754463,-0.3090157,5.025035,2.9871316
6bba_085bf656,True_Cell_Link (TP->TP),3.172914,0.8502649,2.1877232,2.4697988
6bba_085bf656,FP_Noise_Link (TP->FP),5.5850143,0.06900655,5.6438055,4.3473797
6bba_6feeb0b1,True_Cell_Link (TP->TP),0.5745243,0.85749245,2.8726213,0.17149808
6bba_6feeb0b1,FP_Noise_Link (TP->FP),6.7491317,0.5255614,5.7452426,2.014646
6bba_1d0d8384,True_Cell_Link (TP->TP),4.631963,0.0,4.631963,463196.28
6bba_1d0d8384,FP_Noise_Link (TP->FP),2.0714767,0.0,2.0714767,207147.67
6bba_825bd1c6,True_Cell_Link (TP->TP),1.2846752,0.94868314,2.4711223,0.3513632
6bba_825bd1c6,FP_Noise_Link (TP->FP),2.3337286,-0.6963106,5.540511,0.63828295
6bba_825bd1c6,True_Cell_Link (TP->TP),0.0,0.0,4.3184967,0.0
6bba_825bd1c6,FP_Noise_Link (TP->FP),5.3895154,0.48218456,5.025035,1.2480044
44b6_949adeb1,True_Cell_Link (TP->TP),2.6012692,0.95423734,1.4647552,0.6986363
44b6_949adeb1,FP_Noise_Link (TP->FP),5.540511,-0.14400461,7.1064725,1.4880435
44b6_587a1e22,True_Cell_Link (TP->TP),5.3433843,0.67679924,4.0625,2.0541372
44b6_587a1e22,FP_Noise_Link (TP->FP),4.9589133,-0.076765515,5.773897,1.9063364
6bba_acd782a8,True_Cell_Link (TP->TP),5.773897,0.99825335,0.40625,0.96481735
6bba_acd782a8,FP_Noise_Link (TP->FP),6.21443,-0.56359345,10.786683,1.0384302
6bba_283bf9f1,True_Cell_Link (TP->TP),4.3942657,0.17639428,5.296852,1.1465601
6bba_283bf9f1,FP_Noise_Link (TP->FP),1.625,-0.4239991,4.7550344,0.42399806
6bba_a90a0b9c,True_Cell_Link (TP->TP),0.9084026,-0.39035982,2.3688242,0.48794743
6bba_a90a0b9c,FP_Noise_Link (TP->FP),5.4048047,-0.6232859,6.724634,2.9031847
6bba_f17befbc,True_Cell_Link (TP->TP),4.3184967,0.9653633,1.6750116,1.474131
6bba_f17befbc,FP_Noise_Link (TP->FP),6.5505843,-0.75682294,8.974356,2.2360604
6bba_971fa5e0,True_Cell_Link (TP->TP),1.625,0.6246949,2.03125,0.6246926
6bba_971fa5e0,FP_Noise_Link (TP->FP),3.9804208,-0.063757665,4.8918977,1.5301782
6bba_07e24132,True_Cell_Link (TP->TP),2.3337286,0.0,2.3337286,233372.86
6bba_07e24132,FP_Noise_Link (TP->FP),3.3500233,0.0,3.3500233,335002.34
44b6_8f9ecab4,True_Cell_Link (TP->TP),0.40625,0.0,0.5745243,0.9999753
44b6_8f9ecab4,FP_Noise_Link (TP->FP),6.345828,0.76822096,6.0393405,15.620115
6bba_b693381b,True_Cell_Link (TP->TP),2.6328008,0.3151875,4.337563,0.6017203
6bba_b693381b,FP_Noise_Link (TP->FP),4.614113,-0.7357303,8.375058,1.0545443
6bba_3abfe10a,True_Cell_Link (TP->TP),8.540917,0.0,8.540917,854091.75
6bba_3abfe10a,FP_Noise_Link (TP->FP),6.918188,0.0,6.918188,691818.8
6bba_09961292,True_Cell_Link (TP->TP),0.40625,0.0,0.40625,40625.0
6bba_09961292,FP_Noise_Link (TP->FP),3.3500233,0.0,3.3500233,335002.34
6bba_f20478e9,True_Cell_Link (TP->TP),1.8168052,0.9976302,3.4710016,0.34400982
6bba_f20478e9,FP_Noise_Link (TP->FP),5.984436,-0.6736223,10.309469,1.1331455
6bba_6ca87370,True_Cell_Link (TP->TP),3.0400965,0.0,3.0400965,304009.66
6bba_6ca87370,FP_Noise_Link (TP->FP),6.7491317,0.0,6.7491317,674913.2
44b6_12dfb391,True_Cell_Link (TP->TP),2.3688242,0.6507912,1.8168052,1.8438946
44b6_12dfb391,FP_Noise_Link (TP->FP),4.2413745,0.81780636,3.2752922,3.301489
6bba_edf14583,True_Cell_Link (TP->TP),0.9084026,0.98994875,0.40625,0.7071013
6bba_edf14583,FP_Noise_Link (TP->FP),4.3754463,0.8808302,3.3003907,3.405851
6bba_f1fde7e0,True_Cell_Link (TP->TP),3.9804208,0.9114654,1.6750116,1.2152835
6bba_f1fde7e0,FP_Noise_Link (TP->FP),6.7000465,-0.8423195,9.62221,2.0456269
6bba_20852818,True_Cell_Link (TP->TP),2.4375,0.9456108,1.625,0.65465194
6bba_20852818,FP_Noise_Link (TP->FP),3.4710016,0.8939165,1.6750116,0.93222475
6bba_bb9f20c3,True_Cell_Link (TP->TP),2.03125,-0.59999925,2.2980971,4.999877
6bba_bb9f20c3,FP_Noise_Link (TP->FP),5.296852,0.53687525,5.0902977,13.038084
44b6_5f15d135,True_Cell_Link (TP->TP),2.03125,0.5099018,2.03125,0.9805759
44b6_5f15d135,FP_Noise_Link (TP->FP),5.773897,-0.8831157,7.6651096,2.7873204
6bba_2540cd90,True_Cell_Link (TP->TP),1.8616713,0.43643552,1.6750116,2.2912595
6bba_2540cd90,FP_Noise_Link (TP->FP),2.8726213,-0.7071065,3.4946947,3.5354903
6bba_05db0fb1,True_Cell_Link (TP->TP),4.6851034,0.91970885,3.65625,4.0773406
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.7613473,-0.97717625,7.887948,5.884249
44b6_ddf577ad,True_Cell_Link (TP->TP),0.9084026,-0.7453556,3.172914,0.37267646
44b6_ddf577ad,FP_Noise_Link (TP->FP),6.0393405,-0.5157158,7.5893764,2.477668
6bba_fc516dc6,True_Cell_Link (TP->TP),3.6336105,-0.31139955,4.8918977,1.5569912
6bba_fc516dc6,FP_Noise_Link (TP->FP),6.6629953,0.8278687,4.9087377,2.8550737
44b6_c8e2a523,True_Cell_Link (TP->TP),4.450246,0.9309493,2.6328008,2.1483343
44b6_c8e2a523,FP_Noise_Link (TP->FP),5.0085864,-0.31814235,5.9982095,2.4178703
44b6_12dfb391,True_Cell_Link (TP->TP),2.03125,-0.7155416,3.5648293,1.1180278
44b6_12dfb391,FP_Noise_Link (TP->FP),4.0010986,-0.36326122,4.9589133,2.2022595
6bba_23af9eeb,True_Cell_Link (TP->TP),0.40625,0.0,2.0714767,0.19999902
6bba_23af9eeb,FP_Noise_Link (TP->FP),6.8582892,0.011846977,7.1296587,3.3763719
6bba_786893ac,True_Cell_Link (TP->TP),0.0,0.0,0.40625,0.0
6bba_786893ac,FP_Noise_Link (TP->FP),5.7452426,-0.14142129,5.8166146,14.141787
6bba_d2b9fc0c,True_Cell_Link (TP->TP),1.7235727,0.0,1.8168052,2.9999475
6bba_d2b9fc0c,FP_Noise_Link (TP->FP),6.306696,0.86542606,5.8166146,10.977057
6bba_6feeb0b1,True_Cell_Link (TP->TP),2.3337286,0.615457,2.03125,4.0619483
6bba_6feeb0b1,FP_Noise_Link (TP->FP),6.306696,0.68323106,5.9290237,10.977057
6bba_f17befbc,True_Cell_Link (TP->TP),6.21443,0.0,6.21443,621443.0
6bba_f17befbc,FP_Noise_Link (TP->FP),6.5631695,0.0,6.5631695,656316.94
6bba_1d0d8384,True_Cell_Link (TP->TP),0.0,0.0,4.082762,0.0
6bba_1d0d8384,FP_Noise_Link (TP->FP),6.09375,0.99503714,2.0714767,1.4925522
6bba_d6ecebbb,True_Cell_Link (TP->TP),0.40625,-0.7071037,0.9084026,0.70709443
6bba_d6ecebbb,FP_Noise_Link (TP->FP),6.1342406,0.8429269,5.6584077,10.676892
44b6_95029e92,True_Cell_Link (TP->TP),0.9084026,0.0,0.9084026,90840.266
44b6_95029e92,FP_Noise_Link (TP->FP),5.5255976,0.0,5.5255976,552559.75
6bba_d5eae175,True_Cell_Link (TP->TP),0.8125,-0.5546998,2.03125,0.55469644
6bba_d5eae175,FP_Noise_Link (TP->FP),4.082762,0.33116835,3.8540258,2.787315
6bba_6feeb0b1,True_Cell_Link (TP->TP),2.9575446,0.5646838,2.4711223,2.302155
6bba_6feeb0b1,FP_Noise_Link (TP->FP),5.025035,-0.025565498,5.2183757,3.9114912
6bba_3abfe10a,True_Cell_Link (TP->TP),3.25,0.0,3.25,325000.0
6bba_3abfe10a,FP_Noise_Link (TP->FP),5.773897,0.0,5.773897,577389.75
6bba_acd782a8,True_Cell_Link (TP->TP),5.984436,0.97301,3.65625,2.4551432
6bba_acd782a8,FP_Noise_Link (TP->FP),6.4105167,-0.7815932,8.453515,2.6299448
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.5745243,0.31622747,1.7235727,0.31622604
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.625737,0.027420422,6.822098,3.6468966
6bba_48816121,True_Cell_Link (TP->TP),0.9084026,0.7592561,1.1490486,0.54232293
6bba_48816121,FP_Noise_Link (TP->FP),6.625737,0.014870812,6.809991,3.955613
6bba_b1ae37b9,True_Cell_Link (TP->TP),1.8168052,0.04343722,4.487178,0.43437123
6bba_b1ae37b9,FP_Noise_Link (TP->FP),6.90625,-0.6684732,10.188698,1.651182
6bba_3db54e20,True_Cell_Link (TP->TP),8.769732,0.0,8.769732,876973.25
6bba_3db54e20,FP_Noise_Link (TP->FP),5.5850143,0.0,5.5850143,558501.44
6bba_ae82a791,True_Cell_Link (TP->TP),0.0,0.0,2.5693505,0.0
6bba_ae82a791,FP_Noise_Link (TP->FP),6.7491317,-0.875595,9.084026,2.626775
44b6_551a5dba,True_Cell_Link (TP->TP),0.40625,0.23570193,1.6750116,0.23570089
44b6_551a5dba,FP_Noise_Link (TP->FP),6.7491317,0.028375218,6.918188,3.9157572
6bba_7d3058ae,True_Cell_Link (TP->TP),1.7235727,-0.77151656,3.3745658,0.9258151
6bba_7d3058ae,FP_Noise_Link (TP->FP),3.172914,0.19557953,3.3500233,1.7043271
6bba_ae82a791,True_Cell_Link (TP->TP),2.1877232,0.0,2.1877232,218772.33
