dataset,threshold,threshold_single,raw_nodes,filtered_nodes,est_nodes,pe_ratio,in_ideal_pe,is_positive,pred_edges,tp_edges,gt_edges,edge_recall,penalty,kaggle_score
6bba_d1acb6ff,0.02,0.01,15976,9878,14719,0.6711,False,False,7094,382,643,0.5941,1.0,0.5941
6bba_d1acb6ff,0.03,0.015,15976,8275,14719,0.5622,False,False,5589,324,643,0.5039,1.0,0.5039
6bba_d1acb6ff,0.05,0.025,15976,6100,14719,0.4144,False,False,3827,248,643,0.3857,1.0,0.3857
6bba_d2b9fc0c,0.0002,0.0001,24865,23514,20178,1.1653,False,False,21052,755,921,0.8198,0.8347,0.6842
6bba_d2b9fc0c,0.0005,0.00025,24865,22886,20178,1.1342,False,False,20114,754,921,0.8187,0.8658,0.7088
6bba_d2b9fc0c,0.001,0.0005,24865,21904,20178,1.0855,False,False,18795,742,921,0.8056,0.9145,0.7367
6bba_d2b9fc0c,0.002,0.001,24865,20292,20178,1.0056,False,False,16773,720,921,0.7818,0.9944,0.7773
6bba_d2b9fc0c,0.005,0.0025,24865,16713,20178,0.8283,False,False,12665,665,921,0.722,1.0,0.722
6bba_d2b9fc0c,0.01,0.005,24865,12458,20178,0.6174,False,False,8649,594,921,0.645,1.0,0.645
6bba_d2b9fc0c,0.015,0.0075,24865,9623,20178,0.4769,False,False,6365,540,921,0.5863,1.0,0.5863
6bba_d2b9fc0c,0.02,0.01,24865,7769,20178,0.385,False,False,4997,498,921,0.5407,1.0,0.5407
6bba_d2b9fc0c,0.03,0.015,24865,5449,20178,0.27,False,False,3411,428,921,0.4647,1.0,0.4647
6bba_d2b9fc0c,0.05,0.025,24865,3199,20178,0.1585,False,False,1965,350,921,0.38,1.0,0.38
6bba_d3da753b,0.0002,0.0001,20874,19784,17246,1.1472,False,False,17260,664,857,0.7748,0.8528,0.6608
6bba_d3da753b,0.0005,0.00025,20874,19316,17246,1.12,False,False,16613,664,857,0.7748,0.88,0.6818
6bba_d3da753b,0.001,0.0005,20874,18594,17246,1.0782,False,False,15586,647,857,0.755,0.9218,0.6959
6bba_d3da753b,0.002,0.001,20874,17397,17246,1.0088,False,False,13987,613,857,0.7153,0.9912,0.709
6bba_d3da753b,0.005,0.0025,20874,14584,17246,0.8456,False,False,10817,523,857,0.6103,1.0,0.6103
6bba_d3da753b,0.01,0.005,20874,11243,17246,0.6519,False,False,7610,412,857,0.4807,1.0,0.4807
6bba_d3da753b,0.015,0.0075,20874,8807,17246,0.5107,False,False,5640,331,857,0.3862,1.0,0.3862
6bba_d3da753b,0.02,0.01,20874,7057,17246,0.4092,False,False,4360,272,857,0.3174,1.0,0.3174
6bba_d3da753b,0.03,0.015,20874,4752,17246,0.2755,False,False,2839,192,857,0.224,1.0,0.224
6bba_d3da753b,0.05,0.025,20874,2681,17246,0.1555,False,False,1547,129,857,0.1505,1.0,0.1505
6bba_d5eae175,0.0002,0.0001,4988,4853,4519,1.0739,False,False,4486,377,519,0.7264,0.9261,0.6727
6bba_d5eae175,0.0005,0.00025,4988,4838,4519,1.0706,False,False,4457,377,519,0.7264,0.9294,0.6751
6bba_d5eae175,0.001,0.0005,4988,4814,4519,1.0653,False,False,4387,376,519,0.7245,0.9347,0.6772
6bba_d5eae175,0.002,0.001,4988,4739,4519,1.0487,False,False,4233,369,519,0.711,0.9513,0.6764
6bba_d5eae175,0.005,0.0025,4988,4517,4519,0.9996,False,False,3839,341,519,0.657,1.0,0.657
6bba_d5eae175,0.01,0.005,4988,4181,4519,0.9252,True,True,3363,303,519,0.5838,1.0,0.5838
6bba_d5eae175,0.015,0.0075,4988,3906,4519,0.8644,False,False,3045,281,519,0.5414,1.0,0.5414
6bba_d5eae175,0.02,0.01,4988,3659,4519,0.8097,False,False,2783,258,519,0.4971,1.0,0.4971
6bba_d5eae175,0.03,0.015,4988,3281,4519,0.726,False,False,2438,226,519,0.4355,1.0,0.4355
6bba_d5eae175,0.05,0.025,4988,2828,4519,0.6258,False,False,2012,191,519,0.368,1.0,0.368
6bba_d6ecebbb,0.0002,0.0001,6499,6238,5359,1.164,False,False,5629,602,862,0.6984,0.836,0.5838
6bba_d6ecebbb,0.0005,0.00025,6499,6181,5359,1.1534,False,False,5541,602,862,0.6984,0.8466,0.5913
6bba_d6ecebbb,0.001,0.0005,6499,6052,5359,1.1293,False,False,5385,599,862,0.6949,0.8707,0.605
6bba_d6ecebbb,0.002,0.001,6499,5848,5359,1.0912,False,False,5141,593,862,0.6879,0.9088,0.6252
6bba_d6ecebbb,0.005,0.0025,6499,5395,5359,1.0067,False,False,4594,579,862,0.6717,0.9933,0.6672
6bba_d6ecebbb,0.01,0.005,6499,4854,5359,0.9058,True,True,4001,563,862,0.6531,1.0,0.6531
6bba_d6ecebbb,0.015,0.0075,6499,4441,5359,0.8287,False,False,3605,548,862,0.6357,1.0,0.6357
6bba_d6ecebbb,0.02,0.01,6499,4129,5359,0.7705,False,False,3306,537,862,0.623,1.0,0.623
6bba_d6ecebbb,0.03,0.015,6499,3675,5359,0.6858,False,False,2893,517,862,0.5998,1.0,0.5998
6bba_d6ecebbb,0.05,0.025,6499,3097,5359,0.5779,False,False,2364,487,862,0.565,1.0,0.565
6bba_d82a4fc6,0.0002,0.0001,31790,30380,27716,1.0961,False,False,27463,460,530,0.8679,0.9039,0.7845
6bba_d82a4fc6,0.0005,0.00025,31790,29357,27716,1.0592,False,False,25829,450,530,0.8491,0.9408,0.7988
6bba_d82a4fc6,0.001,0.0005,31790,27502,27716,0.9923,False,False,23385,427,530,0.8057,1.0,0.8057
6bba_d82a4fc6,0.002,0.001,31790,24259,27716,0.8753,False,False,19492,394,530,0.7434,1.0,0.7434
6bba_d82a4fc6,0.005,0.0025,31790,17671,27716,0.6376,False,False,12616,316,530,0.5962,1.0,0.5962
6bba_d82a4fc6,0.01,0.005,31790,11738,27716,0.4235,False,False,7576,220,530,0.4151,1.0,0.4151
6bba_d82a4fc6,0.015,0.0075,31790,8481,27716,0.306,False,False,5216,167,530,0.3151,1.0,0.3151
6bba_d82a4fc6,0.02,0.01,31790,6736,27716,0.243,False,False,3989,135,530,0.2547,1.0,0.2547
6bba_d82a4fc6,0.03,0.015,31790,4474,27716,0.1614,False,False,2553,93,530,0.1755,1.0,0.1755
6bba_d82a4fc6,0.05,0.025,31790,2692,27716,0.0971,False,False,1479,53,530,0.1,1.0,0.1
6bba_debd7bfa,0.0002,0.0001,12843,12051,11807,1.0207,False,False,10365,521,729,0.7147,0.9793,0.6999
6bba_debd7bfa,0.0005,0.00025,12843,11900,11807,1.0079,False,False,10179,521,729,0.7147,0.9921,0.709
6bba_debd7bfa,0.001,0.0005,12843,11682,11807,0.9894,True,True,9909,518,729,0.7106,1.0,0.7106
6bba_debd7bfa,0.002,0.001,12843,11343,11807,0.9607,True,True,9516,513,729,0.7037,1.0,0.7037
6bba_debd7bfa,0.005,0.0025,12843,10631,11807,0.9004,True,True,8718,498,729,0.6831,1.0,0.6831
6bba_debd7bfa,0.01,0.005,12843,9767,11807,0.8272,False,False,7680,468,729,0.642,1.0,0.642
6bba_debd7bfa,0.015,0.0075,12843,9097,11807,0.7705,False,False,6889,448,729,0.6145,1.0,0.6145
6bba_debd7bfa,0.02,0.01,12843,8463,11807,0.7168,False,False,6193,427,729,0.5857,1.0,0.5857
6bba_debd7bfa,0.03,0.015,12843,7400,11807,0.6267,False,False,5128,392,729,0.5377,1.0,0.5377
6bba_debd7bfa,0.05,0.025,12843,5720,11807,0.4845,False,False,3690,327,729,0.4486,1.0,0.4486
6bba_df673a83,0.0002,0.0001,20899,20118,19239,1.0457,False,False,18380,553,654,0.8456,0.9543,0.8069
6bba_df673a83,0.0005,0.00025,20899,19936,19239,1.0362,False,False,18140,553,654,0.8456,0.9638,0.8149
6bba_df673a83,0.001,0.0005,20899,19690,19239,1.0234,False,False,17824,551,654,0.8425,0.9766,0.8228
6bba_df673a83,0.002,0.001,20899,19235,19239,0.9998,False,False,17269,546,654,0.8349,1.0,0.8349
6bba_df673a83,0.005,0.0025,20899,18275,19239,0.9499,True,True,16071,528,654,0.8073,1.0,0.8073
6bba_df673a83,0.01,0.005,20899,17105,19239,0.8891,False,False,14626,501,654,0.7661,1.0,0.7661
6bba_df673a83,0.015,0.0075,20899,16206,19239,0.8424,False,False,13424,470,654,0.7187,1.0,0.7187
6bba_df673a83,0.02,0.01,20899,15353,19239,0.798,False,False,12242,441,654,0.6743,1.0,0.6743
6bba_df673a83,0.03,0.015,20899,13812,19239,0.7179,False,False,10335,384,654,0.5872,1.0,0.5872
6bba_df673a83,0.05,0.025,20899,11027,19239,0.5732,False,False,7477,285,654,0.4358,1.0,0.4358
6bba_e16ffc58,0.0002,0.0001,7899,7595,6367,1.1929,False,False,6915,724,942,0.7686,0.8071,0.6203
6bba_e16ffc58,0.0005,0.00025,7899,7541,6367,1.1844,False,False,6841,724,942,0.7686,0.8156,0.6269
6bba_e16ffc58,0.001,0.0005,7899,7467,6367,1.1728,False,False,6713,721,942,0.7654,0.8272,0.6332
6bba_e16ffc58,0.002,0.001,7899,7287,6367,1.1445,False,False,6454,708,942,0.7516,0.8555,0.643
6bba_e16ffc58,0.005,0.0025,7899,6824,6367,1.0718,False,False,5836,664,942,0.7049,0.9282,0.6543
6bba_e16ffc58,0.01,0.005,7899,6216,6367,0.9763,True,True,5060,595,942,0.6316,1.0,0.6316
6bba_e16ffc58,0.015,0.0075,7899,5779,6367,0.9076,True,True,4573,539,942,0.5722,1.0,0.5722
6bba_e16ffc58,0.02,0.01,7899,5375,6367,0.8442,False,False,4170,501,942,0.5318,1.0,0.5318
6bba_e16ffc58,0.03,0.015,7899,4832,6367,0.7589,False,False,3641,456,942,0.4841,1.0,0.4841
6bba_e16ffc58,0.05,0.025,7899,3985,6367,0.6259,False,False,2871,368,942,0.3907,1.0,0.3907
6bba_e5e44988,0.0002,0.0001,6082,5843,5615,1.0406,False,False,5042,455,634,0.7177,0.9594,0.6885
6bba_e5e44988,0.0005,0.00025,6082,5782,5615,1.0297,False,False,4952,456,634,0.7192,0.9703,0.6979
6bba_e5e44988,0.001,0.0005,6082,5676,5615,1.0109,False,False,4813,455,634,0.7177,0.9891,0.7099
6bba_e5e44988,0.002,0.001,6082,5511,5615,0.9815,True,True,4622,445,634,0.7019,1.0,0.7019
6bba_e5e44988,0.005,0.0025,6082,5140,5615,0.9154,True,True,4162,431,634,0.6798,1.0,0.6798
6bba_e5e44988,0.01,0.005,6082,4707,5615,0.8383,False,False,3633,395,634,0.623,1.0,0.623
6bba_e5e44988,0.015,0.0075,6082,4366,5615,0.7776,False,False,3217,365,634,0.5757,1.0,0.5757
6bba_e5e44988,0.02,0.01,6082,4057,5615,0.7225,False,False,2893,343,634,0.541,1.0,0.541
6bba_e5e44988,0.03,0.015,6082,3520,5615,0.6269,False,False,2386,298,634,0.47,1.0,0.47
6bba_e5e44988,0.05,0.025,6082,2708,5615,0.4823,False,False,1726,217,634,0.3423,1.0,0.3423
6bba_ebdf3b34,0.0002,0.0001,65009,62736,56847,1.1036,False,False,56716,684,803,0.8518,0.8964,0.7636
6bba_ebdf3b34,0.0005,0.00025,65009,60826,56847,1.07,False,False,53384,665,803,0.8281,0.93,0.7702
6bba_ebdf3b34,0.001,0.0005,65009,57292,56847,1.0078,False,False,47942,614,803,0.7646,0.9922,0.7586
6bba_ebdf3b34,0.002,0.001,65009,50466,56847,0.8878,False,False,39244,534,803,0.665,1.0,0.665
6bba_ebdf3b34,0.005,0.0025,65009,35792,56847,0.6296,False,False,24274,361,803,0.4496,1.0,0.4496
6bba_ebdf3b34,0.01,0.005,65009,22678,56847,0.3989,False,False,13932,210,803,0.2615,1.0,0.2615
6bba_ebdf3b34,0.015,0.0075,65009,15973,56847,0.281,False,False,9418,137,803,0.1706,1.0,0.1706
6bba_ebdf3b34,0.02,0.01,65009,12736,56847,0.224,False,False,7363,114,803,0.142,1.0,0.142
6bba_ebdf3b34,0.03,0.015,65009,8869,56847,0.156,False,False,5051,78,803,0.0971,1.0,0.0971
6bba_ebdf3b34,0.05,0.025,65009,5417,56847,0.0953,False,False,3060,48,803,0.0598,1.0,0.0598
6bba_ebff6e76,0.0002,0.0001,47415,44725,41596,1.0752,False,False,39451,686,1264,0.5427,0.9248,0.5019
6bba_ebff6e76,0.0005,0.00025,47415,43869,41596,1.0546,False,False,38283,679,1264,0.5372,0.9454,0.5078
6bba_ebff6e76,0.001,0.0005,47415,42298,41596,1.0169,False,False,36314,656,1264,0.519,0.9831,0.5102
6bba_ebff6e76,0.002,0.001,47415,39532,41596,0.9504,True,False,32986,618,1264,0.4889,1.0,0.4889
6bba_ebff6e76,0.005,0.0025,47415,33146,41596,0.7969,False,False,26335,510,1264,0.4035,1.0,0.4035
6bba_ebff6e76,0.01,0.005,47415,26785,41596,0.6439,False,False,20318,416,1264,0.3291,1.0,0.3291
6bba_ebff6e76,0.015,0.0075,47415,22786,41596,0.5478,False,False,16689,365,1264,0.2888,1.0,0.2888
6bba_ebff6e76,0.02,0.01,47415,20075,41596,0.4826,False,False,14231,340,1264,0.269,1.0,0.269
6bba_ebff6e76,0.03,0.015,47415,15851,41596,0.3811,False,False,10608,271,1264,0.2144,1.0,0.2144
6bba_ebff6e76,0.05,0.025,47415,10740,41596,0.2582,False,False,6700,190,1264,0.1503,1.0,0.1503
6bba_ed9377fd,0.0002,0.0001,5386,5219,4443,1.1747,False,False,4814,391,508,0.7697,0.8253,0.6353
6bba_ed9377fd,0.0005,0.00025,5386,5176,4443,1.165,False,False,4762,391,508,0.7697,0.835,0.6427
6bba_ed9377fd,0.001,0.0005,5386,5133,4443,1.1553,False,False,4703,391,508,0.7697,0.8447,0.6502
6bba_ed9377fd,0.002,0.001,5386,5045,4443,1.1355,False,False,4599,391,508,0.7697,0.8645,0.6654
6bba_ed9377fd,0.005,0.0025,5386,4883,4443,1.099,False,False,4407,390,508,0.7677,0.901,0.6917
6bba_ed9377fd,0.01,0.005,5386,4716,4443,1.0614,False,False,4190,389,508,0.7657,0.9386,0.7187
6bba_ed9377fd,0.015,0.0075,5386,4580,4443,1.0308,False,False,4018,386,508,0.7598,0.9692,0.7364
6bba_ed9377fd,0.02,0.01,5386,4449,4443,1.0014,False,False,3859,381,508,0.75,0.9986,0.749
6bba_ed9377fd,0.03,0.015,5386,4210,4443,0.9476,True,True,3586,375,508,0.7382,1.0,0.7382
6bba_ed9377fd,0.05,0.025,5386,3799,4443,0.8551,False,False,3131,372,508,0.7323,1.0,0.7323
6bba_edf14583,0.0002,0.0001,63891,60681,59242,1.0243,False,False,54394,637,760,0.8382,0.9757,0.8178
6bba_edf14583,0.0005,0.00025,63891,57554,59242,0.9715,True,True,49487,608,760,0.8,1.0,0.8
6bba_edf14583,0.001,0.0005,63891,52142,59242,0.8802,False,False,42560,554,760,0.7289,1.0,0.7289
6bba_edf14583,0.002,0.001,63891,43598,59242,0.7359,False,False,33165,443,760,0.5829,1.0,0.5829
6bba_edf14583,0.005,0.0025,63891,28733,59242,0.485,False,False,19688,278,760,0.3658,1.0,0.3658
6bba_edf14583,0.01,0.005,63891,17726,59242,0.2992,False,False,11387,164,760,0.2158,1.0,0.2158
6bba_edf14583,0.015,0.0075,63891,12682,59242,0.2141,False,False,7923,119,760,0.1566,1.0,0.1566
6bba_edf14583,0.02,0.01,63891,10052,59242,0.1697,False,False,6173,93,760,0.1224,1.0,0.1224
6bba_edf14583,0.03,0.015,63891,6814,59242,0.115,False,False,4083,61,760,0.0803,1.0,0.0803
6bba_edf14583,0.05,0.025,63891,4182,59242,0.0706,False,False,2444,32,760,0.0421,1.0,0.0421
6bba_eebc57a5,0.0002,0.0001,9525,9203,9347,0.9846,True,True,8368,731,989,0.7391,1.0,0.7391
6bba_eebc57a5,0.0005,0.00025,9525,9086,9347,0.9721,True,True,8213,729,989,0.7371,1.0,0.7371
6bba_eebc57a5,0.001,0.0005,9525,8942,9347,0.9567,True,True,7991,721,989,0.729,1.0,0.729
6bba_eebc57a5,0.002,0.001,9525,8646,9347,0.925,True,True,7504,704,989,0.7118,1.0,0.7118
6bba_eebc57a5,0.005,0.0025,9525,7643,9347,0.8177,False,False,5922,598,989,0.6047,1.0,0.6047
6bba_eebc57a5,0.01,0.005,9525,5975,9347,0.6392,False,False,4097,449,989,0.454,1.0,0.454
6bba_eebc57a5,0.015,0.0075,9525,4775,9347,0.5109,False,False,3054,350,989,0.3539,1.0,0.3539
6bba_eebc57a5,0.02,0.01,9525,3876,9347,0.4147,False,False,2370,286,989,0.2892,1.0,0.2892
6bba_eebc57a5,0.03,0.015,9525,2775,9347,0.2969,False,False,1623,212,989,0.2144,1.0,0.2144
6bba_eebc57a5,0.05,0.025,9525,1738,9347,0.1859,False,False,986,147,989,0.1486,1.0,0.1486
6bba_ef7b4f7e,0.0002,0.0001,6511,6132,6107,1.0041,False,False,5670,1143,1201,0.9517,0.9959,0.9478
6bba_ef7b4f7e,0.0005,0.00025,6511,6089,6107,0.9971,False,False,5611,1143,1201,0.9517,1.0,0.9517
6bba_ef7b4f7e,0.001,0.0005,6511,6011,6107,0.9843,True,True,5518,1141,1201,0.95,1.0,0.95
6bba_ef7b4f7e,0.002,0.001,6511,5867,6107,0.9607,True,True,5342,1134,1201,0.9442,1.0,0.9442
6bba_ef7b4f7e,0.005,0.0025,6511,5520,6107,0.9039,True,True,4899,1111,1201,0.9251,1.0,0.9251
6bba_ef7b4f7e,0.01,0.005,6511,5128,6107,0.8397,False,False,4427,1085,1201,0.9034,1.0,0.9034
6bba_ef7b4f7e,0.015,0.0075,6511,4848,6107,0.7938,False,False,4116,1052,1201,0.8759,1.0,0.8759
6bba_ef7b4f7e,0.02,0.01,6511,4616,6107,0.7559,False,False,3876,1023,1201,0.8518,1.0,0.8518
6bba_ef7b4f7e,0.03,0.015,6511,4222,6107,0.6913,False,False,3448,962,1201,0.801,1.0,0.801
6bba_ef7b4f7e,0.05,0.025,6511,3611,6107,0.5913,False,False,2805,869,1201,0.7236,1.0,0.7236
6bba_f17befbc,0.0002,0.0001,26720,24975,24963,1.0005,False,False,21615,738,1015,0.7271,0.9995,0.7267
6bba_f17befbc,0.0005,0.00025,26720,24403,24963,0.9776,True,True,20781,727,1015,0.7163,1.0,0.7163
6bba_f17befbc,0.001,0.0005,26720,23513,24963,0.9419,True,True,19592,712,1015,0.7015,1.0,0.7015
6bba_f17befbc,0.002,0.001,26720,21903,24963,0.8774,False,False,17599,676,1015,0.666,1.0,0.666
6bba_f17befbc,0.005,0.0025,26720,18329,24963,0.7342,False,False,13790,577,1015,0.5685,1.0,0.5685
6bba_f17befbc,0.01,0.005,26720,14601,24963,0.5849,False,False,10361,451,1015,0.4443,1.0,0.4443
6bba_f17befbc,0.015,0.0075,26720,12324,24963,0.4937,False,False,8468,366,1015,0.3606,1.0,0.3606
6bba_f17befbc,0.02,0.01,26720,10784,24963,0.432,False,False,7233,314,1015,0.3094,1.0,0.3094
6bba_f17befbc,0.03,0.015,26720,8616,24963,0.3452,False,False,5556,226,1015,0.2227,1.0,0.2227
6bba_f17befbc,0.05,0.025,26720,6420,24963,0.2572,False,False,3946,162,1015,0.1596,1.0,0.1596
6bba_f1fde7e0,0.0002,0.0001,10094,9220,9040,1.0199,False,False,7542,268,446,0.6009,0.9801,0.5889
6bba_f1fde7e0,0.0005,0.00025,10094,9140,9040,1.0111,False,False,7419,268,446,0.6009,0.9889,0.5942
6bba_f1fde7e0,0.001,0.0005,10094,8882,9040,0.9825,True,True,7143,268,446,0.6009,1.0,0.6009
6bba_f1fde7e0,0.002,0.001,10094,8476,9040,0.9376,True,True,6712,253,446,0.5673,1.0,0.5673
6bba_f1fde7e0,0.005,0.0025,10094,7552,9040,0.8354,False,False,5717,229,446,0.5135,1.0,0.5135
6bba_f1fde7e0,0.01,0.005,10094,6404,9040,0.7084,False,False,4594,191,446,0.4283,1.0,0.4283
6bba_f1fde7e0,0.015,0.0075,10094,5638,9040,0.6237,False,False,3891,169,446,0.3789,1.0,0.3789
6bba_f1fde7e0,0.02,0.01,10094,5102,9040,0.5644,False,False,3438,156,446,0.3498,1.0,0.3498
6bba_f1fde7e0,0.03,0.015,10094,4289,9040,0.4744,False,False,2774,122,446,0.2735,1.0,0.2735
6bba_f1fde7e0,0.05,0.025,10094,3357,9040,0.3713,False,False,2068,97,446,0.2175,1.0,0.2175
6bba_f20478e9,0.0002,0.0001,6722,6324,5973,1.0588,False,False,5385,780,963,0.81,0.9412,0.7624
6bba_f20478e9,0.0005,0.00025,6722,6276,5973,1.0507,False,False,5317,779,963,0.8089,0.9493,0.7679
6bba_f20478e9,0.001,0.0005,6722,6195,5973,1.0372,False,False,5218,772,963,0.8017,0.9628,0.7719
6bba_f20478e9,0.002,0.001,6722,6023,5973,1.0084,False,False,5032,769,963,0.7985,0.9916,0.7919
6bba_f20478e9,0.005,0.0025,6722,5707,5973,0.9555,True,True,4700,759,963,0.7882,1.0,0.7882
6bba_f20478e9,0.01,0.005,6722,5370,5973,0.899,False,False,4361,739,963,0.7674,1.0,0.7674
6bba_f20478e9,0.015,0.0075,6722,5170,5973,0.8656,False,False,4141,719,963,0.7466,1.0,0.7466
6bba_f20478e9,0.02,0.01,6722,5004,5973,0.8378,False,False,3958,703,963,0.73,1.0,0.73
6bba_f20478e9,0.03,0.015,6722,4664,5973,0.7808,False,False,3586,666,963,0.6916,1.0,0.6916
6bba_f20478e9,0.05,0.025,6722,4210,5973,0.7048,False,False,3118,611,963,0.6345,1.0,0.6345
6bba_f4ae811c,0.0002,0.0001,9424,8993,8903,1.0101,False,False,8091,852,965,0.8829,0.9899,0.874
6bba_f4ae811c,0.0005,0.00025,9424,8889,8903,0.9984,False,False,7963,850,965,0.8808,1.0,0.8808
6bba_f4ae811c,0.001,0.0005,9424,8730,8903,0.9806,True,True,7791,848,965,0.8788,1.0,0.8788
6bba_f4ae811c,0.002,0.001,9424,8507,8903,0.9555,True,True,7560,848,965,0.8788,1.0,0.8788
6bba_f4ae811c,0.005,0.0025,9424,8097,8903,0.9095,True,True,7110,840,965,0.8705,1.0,0.8705
6bba_f4ae811c,0.01,0.005,9424,7645,8903,0.8587,False,False,6492,802,965,0.8311,1.0,0.8311
6bba_f4ae811c,0.015,0.0075,9424,7221,8903,0.8111,False,False,5909,764,965,0.7917,1.0,0.7917
6bba_f4ae811c,0.02,0.01,9424,6781,8903,0.7617,False,False,5329,719,965,0.7451,1.0,0.7451
6bba_f4ae811c,0.03,0.015,9424,5948,8903,0.6681,False,False,4374,633,965,0.656,1.0,0.656
6bba_f4ae811c,0.05,0.025,9424,4423,8903,0.4968,False,False,2985,505,965,0.5233,1.0,0.5233
6bba_f8ffd5e7,0.0002,0.0001,35655,33703,29540,1.1409,False,False,29928,317,370,0.8568,0.8591,0.736
6bba_f8ffd5e7,0.0005,0.00025,35655,32322,29540,1.0942,False,False,28141,306,370,0.827,0.9058,0.7491
6bba_f8ffd5e7,0.001,0.0005,35655,30412,29540,1.0295,False,False,25736,283,370,0.7649,0.9705,0.7423
6bba_f8ffd5e7,0.002,0.001,35655,27313,29540,0.9246,True,True,21944,248,370,0.6703,1.0,0.6703
6bba_f8ffd5e7,0.005,0.0025,35655,20019,29540,0.6777,False,False,13960,157,370,0.4243,1.0,0.4243
6bba_f8ffd5e7,0.01,0.005,35655,12167,29540,0.4119,False,False,7480,90,370,0.2432,1.0,0.2432
6bba_f8ffd5e7,0.015,0.0075,35655,7850,29540,0.2657,False,False,4579,46,370,0.1243,1.0,0.1243
6bba_f8ffd5e7,0.02,0.01,35655,5562,29540,0.1883,False,False,3160,24,370,0.0649,1.0,0.0649
6bba_f8ffd5e7,0.03,0.015,35655,3451,29540,0.1168,False,False,1907,19,370,0.0514,1.0,0.0514
6bba_f8ffd5e7,0.05,0.025,35655,1741,29540,0.0589,False,False,936,5,370,0.0135,1.0,0.0135
6bba_fbc898dc,0.0002,0.0001,5452,5257,4889,1.0753,False,False,4860,612,639,0.9577,0.9247,0.8857
6bba_fbc898dc,0.0005,0.00025,5452,5215,4889,1.0667,False,False,4801,612,639,0.9577,0.9333,0.8939
6bba_fbc898dc,0.001,0.0005,5452,5152,4889,1.0538,False,False,4725,611,639,0.9562,0.9462,0.9047
6bba_fbc898dc,0.002,0.001,5452,5077,4889,1.0385,False,False,4622,611,639,0.9562,0.9615,0.9194
6bba_fbc898dc,0.005,0.0025,5452,4885,4889,0.9992,False,False,4387,611,639,0.9562,1.0,0.9562
6bba_fbc898dc,0.01,0.005,5452,4660,4889,0.9532,True,True,4137,609,639,0.9531,1.0,0.9531
6bba_fbc898dc,0.015,0.0075,5452,4470,4889,0.9143,True,True,3930,607,639,0.9499,1.0,0.9499
6bba_fbc898dc,0.02,0.01,5452,4322,4889,0.884,False,False,3780,603,639,0.9437,1.0,0.9437
6bba_fbc898dc,0.03,0.015,5452,4098,4889,0.8382,False,False,3492,594,639,0.9296,1.0,0.9296
6bba_fbc898dc,0.05,0.025,5452,3703,4889,0.7574,False,False,3027,573,639,0.8967,1.0,0.8967
6bba_fc516dc6,0.0002,0.0001,9171,8835,7866,1.1232,False,False,7627,585,762,0.7677,0.8768,0.6731
6bba_fc516dc6,0.0005,0.00025,9171,8761,7866,1.1138,False,False,7482,585,762,0.7677,0.8862,0.6804
6bba_fc516dc6,0.001,0.0005,9171,8629,7866,1.097,False,False,7280,584,762,0.7664,0.903,0.6921
6bba_fc516dc6,0.002,0.001,9171,8343,7866,1.0606,False,False,6820,576,762,0.7559,0.9394,0.7101
6bba_fc516dc6,0.005,0.0025,9171,7628,7866,0.9697,True,True,5795,553,762,0.7257,1.0,0.7257
6bba_fc516dc6,0.01,0.005,9171,6546,7866,0.8322,False,False,4592,508,762,0.6667,1.0,0.6667
6bba_fc516dc6,0.015,0.0075,9171,5673,7866,0.7212,False,False,3805,477,762,0.626,1.0,0.626
6bba_fc516dc6,0.02,0.01,9171,4938,7866,0.6278,False,False,3193,452,762,0.5932,1.0,0.5932
6bba_fc516dc6,0.03,0.015,9171,3749,7866,0.4766,False,False,2353,394,762,0.5171,1.0,0.5171
6bba_fc516dc6,0.05,0.025,9171,2614,7866,0.3323,False,False,1620,345,762,0.4528,1.0,0.4528
6bba_fc5f39dc,0.0002,0.0001,15474,14780,14020,1.0542,False,False,13198,306,458,0.6681,0.9458,0.6319
6bba_fc5f39dc,0.0005,0.00025,15474,14662,14020,1.0458,False,False,13022,304,458,0.6638,0.9542,0.6334
6bba_fc5f39dc,0.001,0.0005,15474,14485,14020,1.0332,False,False,12796,302,458,0.6594,0.9668,0.6375
6bba_fc5f39dc,0.002,0.001,15474,14105,14020,1.0061,False,False,12320,297,458,0.6485,0.9939,0.6445
6bba_fc5f39dc,0.005,0.0025,15474,13121,14020,0.9359,True,True,11106,274,458,0.5983,1.0,0.5983
6bba_fc5f39dc,0.01,0.005,15474,11791,14020,0.841,False,False,9531,240,458,0.524,1.0,0.524
6bba_fc5f39dc,0.015,0.0075,15474,10797,14020,0.7701,False,False,8414,217,458,0.4738,1.0,0.4738
6bba_fc5f39dc,0.02,0.01,15474,9885,14020,0.7051,False,False,7483,200,458,0.4367,1.0,0.4367
6bba_fc5f39dc,0.03,0.015,15474,8504,14020,0.6066,False,False,6129,163,458,0.3559,1.0,0.3559
6bba_fc5f39dc,0.05,0.025,15474,6692,14020,0.4773,False,False,4505,122,458,0.2664,1.0,0.2664
6bba_fc83837d,0.0002,0.0001,14027,13250,13087,1.0125,False,False,11610,666,923,0.7216,0.9875,0.7126
6bba_fc83837d,0.0005,0.00025,14027,12936,13087,0.9885,True,True,11189,657,923,0.7118,1.0,0.7118
6bba_fc83837d,0.001,0.0005,14027,12481,13087,0.9537,True,True,10594,647,923,0.701,1.0,0.701
